timestamp,zone_id,population
327.0,zone_low,1.0408
328.0,zone_low,1.0214
329.0,zone_low,1.1419
330.0,zone_low,1.2877
331.0,zone_low,1.1231
332.0,zone_low,1.1758
333.0,zone_low,1.3073
334.0,zone_low,1.3694
335.0,zone_low,1.3074
336.0,zone_low,1.2223
337.0,zone_low,1.2368
338.0,zone_low,1.3671
339.0,zone_low,1.4274
340.0,zone_low,1.5521
341.0,zone_low,1.8294
342.0,zone_low,1.8468
343.0,zone_low,1.9753
344.0,zone_low,2.0034
345.0,zone_low,2.2396
346.0,zone_low,2.2598
347.0,zone_low,2.201
348.0,zone_low,2.362
349.0,zone_low,2.4473
350.0,zone_low,2.6235
351.0,zone_low,2.5351
352.0,zone_low,2.6886
353.0,zone_low,2.5122
354.0,zone_low,2.419
355.0,zone_low,2.6371
356.0,zone_low,2.5555
357.0,zone_low,2.6555
358.0,zone_low,2.6789
359.0,zone_low,2.739
360.0,zone_low,2.6485
361.0,zone_low,2.6101
362.0,zone_low,2.8581
363.0,zone_low,2.9586
364.0,zone_low,3.0328
365.0,zone_low,2.9561
366.0,zone_low,2.8456
367.0,zone_low,2.9465
368.0,zone_low,2.9599
369.0,zone_low,3.0261
370.0,zone_low,3.2232
371.0,zone_low,3.2695
372.0,zone_low,3.345
373.0,zone_low,3.317
374.0,zone_low,3.6375
375.0,zone_low,3.7437
376.0,zone_low,7.1459
377.0,zone_low,3.5827
378.0,zone_low,3.7146
379.0,zone_low,3.5464
380.0,zone_low,3.532
381.0,zone_low,3.6557
382.0,zone_low,3.4957
383.0,zone_low,3.4036
384.0,zone_low,3.3896
385.0,zone_low,3.1692
386.0,zone_low,3.0695
387.0,zone_low,2.8375
388.0,zone_low,2.7224
389.0,zone_low,2.7163
390.0,zone_low,2.709
391.0,zone_low,2.658
392.0,zone_low,2.6778
393.0,zone_low,2.7328
394.0,zone_low,2.7527
395.0,zone_low,2.7063
396.0,zone_low,2.9369
397.0,zone_low,2.8561
398.0,zone_low,2.874
399.0,zone_low,2.6762
400.0,zone_low,2.5884
401.0,zone_low,2.6469
402.0,zone_low,2.365
403.0,zone_low,2.3084
404.0,zone_low,2.2811
405.0,zone_low,2.0722
406.0,zone_low,2.0847
407.0,zone_low,2.0502
408.0,zone_low,2.1449
409.0,zone_low,2.0206
410.0,zone_low,2.0442
411.0,zone_low,1.9482
412.0,zone_low,1.6138
413.0,zone_low,1.7106
414.0,zone_low,1.842
415.0,zone_low,1.6737
416.0,zone_low,1.658
417.0,zone_low,1.6632
418.0,zone_low,1.433
419.0,zone_low,1.6083
420.0,zone_low,1.5169
421.0,zone_low,1.468
422.0,zone_low,1.2638
423.0,zone_low,1.1791
424.0,zone_low,0.9854
425.0,zone_low,1.0405
426.0,zone_low,0.9703
427.0,zone_low,1.0152
428.0,zone_low,0.8142
429.0,zone_low,0.9406
430.0,zone_low,0.7603
431.0,zone_low,0.5872
432.0,zone_low,0.5111
433.0,zone_low,0.4372
434.0,zone_low,0.3028
435.0,zone_low,0.3431
436.0,zone_low,0.2728
437.0,zone_low,0.4556
438.0,zone_low,0.4605
439.0,zone_low,0.4917
440.0,zone_low,0.526
441.0,zone_low,0.6145
442.0,zone_low,0.632
443.0,zone_low,0.5405
444.0,zone_low,0.4905
445.0,zone_low,0.3283
446.0,zone_low,0.2419
447.0,zone_low,0.3961
448.0,zone_low,0.3613
449.0,zone_low,0.4919
450.0,zone_low,0.5426
451.0,zone_low,0.6236
452.0,zone_low,0.7721
453.0,zone_low,0.7925
454.0,zone_low,0.8319
455.0,zone_low,0.8485
456.0,zone_low,1.0322
457.0,zone_low,1.058
458.0,zone_low,1.2391
459.0,zone_low,1.2138
460.0,zone_low,1.1783
461.0,zone_low,1.2665
462.0,zone_low,1.4425
463.0,zone_low,1.5681
464.0,zone_low,1.4999
465.0,zone_low,1.4692
466.0,zone_low,1.544
467.0,zone_low,1.7855
468.0,zone_low,1.476
469.0,zone_low,1.3006
470.0,zone_low,1.1669
471.0,zone_low,1.4745
472.0,zone_low,1.3821
473.0,zone_low,1.3274
474.0,zone_low,1.4888
475.0,zone_low,1.6191
476.0,zone_low,1.6013
477.0,zone_low,1.6036
478.0,zone_low,1.7047
479.0,zone_low,1.6716
480.0,zone_low,1.7656
481.0,zone_low,1.7334
482.0,zone_low,1.878
483.0,zone_low,1.8833
484.0,zone_low,1.9303
485.0,zone_low,1.8436
486.0,zone_low,1.8618
487.0,zone_low,2.0415
488.0,zone_low,2.0457
489.0,zone_low,1.9501
490.0,zone_low,2.0401
491.0,zone_low,1.8685
492.0,zone_low,1.8568
493.0,zone_low,1.8633
494.0,zone_low,1.8484
495.0,zone_low,2.0967
496.0,zone_low,2.1333
497.0,zone_low,2.2039
498.0,zone_low,2.2909
499.0,zone_low,2.3446
500.0,zone_low,2.4547
501.0,zone_low,2.4227
502.0,zone_low,2.3445
503.0,zone_low,2.3388
504.0,zone_low,2.2335
505.0,zone_low,2.2514
506.0,zone_low,2.1723
507.0,zone_low,2.1759
508.0,zone_low,2.3388
509.0,zone_low,2.295
510.0,zone_low,2.2343
511.0,zone_low,2.3662
512.0,zone_low,2.3345
513.0,zone_low,2.059
514.0,zone_low,2.0382
515.0,zone_low,2.0618
516.0,zone_low,2.1262
517.0,zone_low,2.1938
518.0,zone_low,2.2327
519.0,zone_low,2.3145
520.0,zone_low,2.2902
521.0,zone_low,2.3028
522.0,zone_low,2.2563
523.0,zone_low,2.1666
524.0,zone_low,2.0803
525.0,zone_low,2.0178
526.0,zone_low,2.1875
527.0,zone_low,2.0476
528.0,zone_low,2.1703
529.0,zone_low,2.1267
530.0,zone_low,2.1744
531.0,zone_low,1.9927
532.0,zone_low,1.9692
533.0,zone_low,1.8441
534.0,zone_low,1.854
535.0,zone_low,1.6158
536.0,zone_low,1.5788
537.0,zone_low,1.4156
538.0,zone_low,1.5486
539.0,zone_low,1.4662
540.0,zone_low,1.6706
541.0,zone_low,1.6583
542.0,zone_low,1.5685
543.0,zone_low,1.5804
544.0,zone_low,1.3706
545.0,zone_low,1.3032
546.0,zone_low,1.1882
547.0,zone_low,1.1407
548.0,zone_low,0.9855
549.0,zone_low,0.955
550.0,zone_low,0.7722
551.0,zone_low,1.0404
552.0,zone_low,1.0038
553.0,zone_low,0.6689
554.0,zone_low,0.523
555.0,zone_low,0.426
556.0,zone_low,0.4026
557.0,zone_low,0.226
558.0,zone_low,0.3166
559.0,zone_low,0.275
560.0,zone_low,0.3294
561.0,zone_low,0.3537
562.0,zone_low,0.3356
563.0,zone_low,0.1793
564.0,zone_low,0.047
565.0,zone_low,0.0
566.0,zone_low,0.0
567.0,zone_low,0.0
568.0,zone_low,0.0
569.0,zone_low,0.0
570.0,zone_low,0.0
571.0,zone_low,0.0
572.0,zone_low,0.0
573.0,zone_low,0.0
574.0,zone_low,0.0
575.0,zone_low,0.0
576.0,zone_low,0.0
577.0,zone_low,0.205
578.0,zone_low,0.0976
579.0,zone_low,0.0383
580.0,zone_low,0.1037
581.0,zone_low,0.3198
582.0,zone_low,0.2593
583.0,zone_low,0.3809
584.0,zone_low,0.3119
585.0,zone_low,0.2927
586.0,zone_low,0.3786
587.0,zone_low,0.444
588.0,zone_low,0.4451
589.0,zone_low,0.4525
590.0,zone_low,0.5154
591.0,zone_low,0.4573
592.0,zone_low,0.5211
593.0,zone_low,0.5559
594.0,zone_low,0.5558
595.0,zone_low,0.5209
596.0,zone_low,0.7015
597.0,zone_low,0.6234
598.0,zone_low,0.6754
599.0,zone_low,0.8431
600.0,zone_low,0.981
601.0,zone_low,0.8324
602.0,zone_low,1.0401
603.0,zone_low,1.1439
604.0,zone_low,1.0911
605.0,zone_low,1.0391
606.0,zone_low,1.1862
607.0,zone_low,1.4079
608.0,zone_low,1.5105
609.0,zone_low,1.6935
610.0,zone_low,4.0482
611.0,zone_low,2.076
612.0,zone_low,2.1024
613.0,zone_low,2.1698
614.0,zone_low,2.3753
615.0,zone_low,2.4051
616.0,zone_low,2.4636
617.0,zone_low,2.5364
618.0,zone_low,2.5924
619.0,zone_low,2.4909
620.0,zone_low,2.4114
621.0,zone_low,2.4545
622.0,zone_low,2.4652
623.0,zone_low,2.2813
624.0,zone_low,2.5093
625.0,zone_low,2.363
626.0,zone_low,2.3393
627.0,zone_low,2.3369
628.0,zone_low,2.4856
629.0,zone_low,2.4185
630.0,zone_low,2.2921
631.0,zone_low,2.3149
632.0,zone_low,2.3763
633.0,zone_low,2.3277
634.0,zone_low,2.4393
635.0,zone_low,2.3023
636.0,zone_low,2.1121
637.0,zone_low,1.9136
638.0,zone_low,1.9497
639.0,zone_low,1.7989
640.0,zone_low,1.8327
641.0,zone_low,1.8776
642.0,zone_low,1.9738
643.0,zone_low,2.2274
644.0,zone_low,2.4484
645.0,zone_low,2.43
646.0,zone_low,2.3753
647.0,zone_low,2.3234
648.0,zone_low,2.243
649.0,zone_low,2.0932
650.0,zone_low,2.1246
651.0,zone_low,2.0593
652.0,zone_low,2.4114
653.0,zone_low,2.2561
654.0,zone_low,2.2046
655.0,zone_low,2.3291
656.0,zone_low,2.3647
657.0,zone_low,2.3727
658.0,zone_low,2.4861
659.0,zone_low,2.3906
660.0,zone_low,2.2546
661.0,zone_low,2.3328
662.0,zone_low,2.2382
663.0,zone_low,2.1388
664.0,zone_low,2.0341
665.0,zone_low,1.85
666.0,zone_low,1.9671
667.0,zone_low,1.9623
668.0,zone_low,1.75
669.0,zone_low,1.6771
670.0,zone_low,1.4686
671.0,zone_low,1.4246
672.0,zone_low,1.356
673.0,zone_low,1.3786
674.0,zone_low,1.3057
675.0,zone_low,1.322
676.0,zone_low,1.3091
677.0,zone_low,1.3055
678.0,zone_low,1.1834
679.0,zone_low,1.1656
680.0,zone_low,1.0056
681.0,zone_low,1.1491
682.0,zone_low,1.1639
683.0,zone_low,1.1354
684.0,zone_low,1.1469
685.0,zone_low,1.1477
686.0,zone_low,1.0448
687.0,zone_low,0.8921
688.0,zone_low,0.8593
689.0,zone_low,0.8175
690.0,zone_low,0.8368
691.0,zone_low,1.016
692.0,zone_low,1.107
693.0,zone_low,1.192
694.0,zone_low,1.1516
695.0,zone_low,1.2318
696.0,zone_low,1.3108
697.0,zone_low,1.2795
698.0,zone_low,1.2449
699.0,zone_low,1.5409
700.0,zone_low,1.5375
701.0,zone_low,1.6443
702.0,zone_low,1.7646
703.0,zone_low,1.6621
704.0,zone_low,1.5701
705.0,zone_low,1.2384
706.0,zone_low,1.2517
707.0,zone_low,1.4204
708.0,zone_low,1.5236
709.0,zone_low,1.7154
710.0,zone_low,1.8074
711.0,zone_low,1.7322
712.0,zone_low,1.9013
713.0,zone_low,2.0027
714.0,zone_low,2.0482
715.0,zone_low,1.9325
716.0,zone_low,2.151
717.0,zone_low,2.2279
718.0,zone_low,2.3266
719.0,zone_low,2.4426
720.0,zone_low,2.4279
721.0,zone_low,2.7159
722.0,zone_low,2.883
723.0,zone_low,3.1001
724.0,zone_low,3.1169
725.0,zone_low,3.2966
726.0,zone_low,3.2768
727.0,zone_low,3.3186
728.0,zone_low,3.3502
729.0,zone_low,3.4096
730.0,zone_low,3.4035
731.0,zone_low,3.4058
732.0,zone_low,3.3896
733.0,zone_low,3.3306
734.0,zone_low,3.2927
735.0,zone_low,3.1247
736.0,zone_low,3.2382
737.0,zone_low,3.1971
738.0,zone_low,4.5963
739.0,zone_low,3.3619
740.0,zone_low,3.1714
741.0,zone_low,3.3476
742.0,zone_low,3.148
743.0,zone_low,3.1184
744.0,zone_low,3.3466
745.0,zone_low,3.3307
746.0,zone_low,3.4423
747.0,zone_low,3.5745
748.0,zone_low,3.4142
749.0,zone_low,3.4142
750.0,zone_low,3.4483
751.0,zone_low,3.6138
752.0,zone_low,3.6384
753.0,zone_low,3.692
754.0,zone_low,3.6892
755.0,zone_low,3.6777
756.0,zone_low,3.6831
757.0,zone_low,3.5519
758.0,zone_low,3.3777
759.0,zone_low,3.4701
760.0,zone_low,3.3173
761.0,zone_low,3.4068
762.0,zone_low,3.275
763.0,zone_low,3.2774
764.0,zone_low,3.0738
765.0,zone_low,2.9205
766.0,zone_low,2.9501
767.0,zone_low,2.7851
768.0,zone_low,2.7203
769.0,zone_low,2.6194
770.0,zone_low,2.4834
771.0,zone_low,2.3856
772.0,zone_low,2.4426
773.0,zone_low,2.3041
774.0,zone_low,2.2224
775.0,zone_low,1.972
776.0,zone_low,1.8084
777.0,zone_low,1.7798
778.0,zone_low,1.6481
779.0,zone_low,1.376
780.0,zone_low,1.5582
781.0,zone_low,1.3301
782.0,zone_low,1.1368
783.0,zone_low,1.0455
784.0,zone_low,1.0562
785.0,zone_low,0.9591
786.0,zone_low,0.9133
787.0,zone_low,0.654
788.0,zone_low,0.4416
789.0,zone_low,0.3355
790.0,zone_low,0.3359
791.0,zone_low,0.2525
792.0,zone_low,0.2498
793.0,zone_low,0.3937
794.0,zone_low,0.1862
795.0,zone_low,0.0913
796.0,zone_low,0.0467
797.0,zone_low,0.1191
798.0,zone_low,0.0731
799.0,zone_low,0.1525
800.0,zone_low,0.0464
801.0,zone_low,0.0
802.0,zone_low,0.0
803.0,zone_low,0.0
804.0,zone_low,0.0
805.0,zone_low,0.0
806.0,zone_low,0.3583
807.0,zone_low,0.0
808.0,zone_low,0.0
809.0,zone_low,0.0
810.0,zone_low,0.0
811.0,zone_low,0.0
812.0,zone_low,0.0
813.0,zone_low,0.0
814.0,zone_low,0.0
815.0,zone_low,0.0567
816.0,zone_low,0.2089
817.0,zone_low,0.2313
818.0,zone_low,0.2513
819.0,zone_low,0.2072
820.0,zone_low,0.2441
821.0,zone_low,0.2031
822.0,zone_low,0.2961
823.0,zone_low,0.3897
824.0,zone_low,0.3942
825.0,zone_low,0.3834
826.0,zone_low,0.5487
827.0,zone_low,0.6794
828.0,zone_low,0.7965
829.0,zone_low,0.8865
830.0,zone_low,0.8846
831.0,zone_low,0.8931
832.0,zone_low,0.928
833.0,zone_low,0.8779
834.0,zone_low,0.6706
835.0,zone_low,0.6972
836.0,zone_low,0.9338
837.0,zone_low,0.9784
838.0,zone_low,0.9666
839.0,zone_low,1.051
840.0,zone_low,1.0836
841.0,zone_low,0.9849
842.0,zone_low,0.9635
843.0,zone_low,1.2621
844.0,zone_low,1.4247
845.0,zone_low,1.6329
846.0,zone_low,1.6045
847.0,zone_low,1.7171
848.0,zone_low,1.6588
849.0,zone_low,1.8483
850.0,zone_low,1.8405
851.0,zone_low,1.7732
852.0,zone_low,1.3813
853.0,zone_low,4.2044
854.0,zone_low,1.5458
855.0,zone_low,1.8088
856.0,zone_low,1.9258
857.0,zone_low,2.0032
858.0,zone_low,2.0993
859.0,zone_low,4.4996
860.0,zone_low,1.9057
861.0,zone_low,1.738
862.0,zone_low,1.8243
863.0,zone_low,1.7746
864.0,zone_low,1.7866
865.0,zone_low,1.975
866.0,zone_low,1.8985
867.0,zone_low,1.9743
868.0,zone_low,1.8026
869.0,zone_low,1.7921
870.0,zone_low,1.8549
871.0,zone_low,1.7922
872.0,zone_low,1.9303
873.0,zone_low,1.96
874.0,zone_low,1.872
875.0,zone_low,1.9515
876.0,zone_low,2.2556
877.0,zone_low,2.524
878.0,zone_low,2.4073
879.0,zone_low,2.3383
880.0,zone_low,2.2149
881.0,zone_low,2.0068
882.0,zone_low,1.9051
883.0,zone_low,1.9362
884.0,zone_low,1.8179
885.0,zone_low,1.8518
886.0,zone_low,1.6699
887.0,zone_low,1.6265
888.0,zone_low,1.5262
889.0,zone_low,1.708
890.0,zone_low,1.6523
891.0,zone_low,1.6581
892.0,zone_low,1.6227
893.0,zone_low,1.5673
894.0,zone_low,1.4342
895.0,zone_low,1.2926
896.0,zone_low,1.1612
897.0,zone_low,0.9513
898.0,zone_low,0.8994
899.0,zone_low,0.8575
900.0,zone_low,0.9107
901.0,zone_low,0.8023
902.0,zone_low,0.6906
903.0,zone_low,0.6387
904.0,zone_low,0.5873
905.0,zone_low,0.5678
906.0,zone_low,0.5476
907.0,zone_low,0.4757
908.0,zone_low,1.1913
909.0,zone_low,0.3415
910.0,zone_low,0.2955
911.0,zone_low,0.2878
912.0,zone_low,1.8952
913.0,zone_low,0.1663
914.0,zone_low,2.8223
915.0,zone_low,0.1526
916.0,zone_low,0.134
917.0,zone_low,0.3919
918.0,zone_low,0.5945
919.0,zone_low,0.525
920.0,zone_low,0.5235
921.0,zone_low,0.603
922.0,zone_low,0.4644
923.0,zone_low,0.4325
924.0,zone_low,0.3929
925.0,zone_low,0.3556
926.0,zone_low,0.3863
927.0,zone_low,0.4977
928.0,zone_low,0.3351
929.0,zone_low,0.2574
930.0,zone_low,0.395
931.0,zone_low,0.3741
932.0,zone_low,0.3468
933.0,zone_low,0.2326
934.0,zone_low,0.2392
935.0,zone_low,0.0
936.0,zone_low,0.0157
937.0,zone_low,0.0902
938.0,zone_low,0.1887
939.0,zone_low,0.1643
940.0,zone_low,0.0969
941.0,zone_low,0.2072
942.0,zone_low,0.1914
943.0,zone_low,0.2549
944.0,zone_low,0.0541
945.0,zone_low,0.1532
946.0,zone_low,0.1282
947.0,zone_low,0.257
948.0,zone_low,0.364
949.0,zone_low,0.3574
950.0,zone_low,0.5306
951.0,zone_low,0.657
952.0,zone_low,0.6165
953.0,zone_low,0.7517
954.0,zone_low,0.6409
955.0,zone_low,0.6463
956.0,zone_low,0.611
957.0,zone_low,0.6803
958.0,zone_low,0.7245
959.0,zone_low,0.7877
960.0,zone_low,0.8362
961.0,zone_low,0.9431
962.0,zone_low,1.1215
963.0,zone_low,1.2711
964.0,zone_low,1.1405
965.0,zone_low,1.2854
966.0,zone_low,1.4371
967.0,zone_low,1.5399
968.0,zone_low,1.5323
969.0,zone_low,1.7051
970.0,zone_low,5.2199
971.0,zone_low,1.7451
972.0,zone_low,1.8198
973.0,zone_low,1.5813
974.0,zone_low,1.6765
975.0,zone_low,1.6965
976.0,zone_low,1.8703
977.0,zone_low,2.0405
978.0,zone_low,2.1553
979.0,zone_low,2.4076
980.0,zone_low,2.4459
981.0,zone_low,2.5269
982.0,zone_low,2.6213
983.0,zone_low,2.6772
984.0,zone_low,2.7058
985.0,zone_low,2.8254
986.0,zone_low,2.644
987.0,zone_low,2.646
988.0,zone_low,2.6634
989.0,zone_low,2.5995
990.0,zone_low,2.5454
991.0,zone_low,2.7266
992.0,zone_low,2.9745
993.0,zone_low,3.0568
994.0,zone_low,2.9393
995.0,zone_low,2.6689
996.0,zone_low,2.6103
997.0,zone_low,2.7474
998.0,zone_low,2.8985
999.0,zone_low,2.712
1000.0,zone_low,2.7905
1001.0,zone_low,2.6674
1002.0,zone_low,2.9314
1003.0,zone_low,2.9263
1004.0,zone_low,2.9655
1005.0,zone_low,2.9111
1006.0,zone_low,2.8821
