x,y
690,1279
675,1280
854,1279
120,1289
633,1285
715,1287
743,1288
157,1294
492,1293
775,1291
605,1292
938,1293
655,1298
861,1298
545,1301
620,1301
687,1301
736,1302
827,1303
977,1304
573,1305
939,1309
670,1310
637,1312
803,1312
817,1314
885,1316
535,1316
623,1318
777,1328
666,1320
590,1324
726,1324
828,1325
913,1325
1055,1328
570,1333
855,1332
867,1330
535,1333
639,1336
872,1339
889,1343
614,1340
684,1341
973,1345
908,1345
991,1350
557,1351
850,1350
599,1359
879,1360
666,1360
1002,1361
700,1362
566,1365
575,1363
829,1369
892,1365
953,1366
655,1369
676,1369
1021,1371
787,1378
869,1371
885,1371
593,1374
623,1371
636,1375
667,1376
1032,1376
1073,1378
743,1381
846,1378
911,1378
529,1389
922,1391
683,1395
868,1396
982,1398
775,1398
617,1401
462,1407
543,1405
1006,1406
681,1406
891,1407
626,1410
810,1410
759,1420
865,1416
554,1419
959,1420
735,1421
885,1421
902,1423
595,1424
846,1423
786,1424
1027,1428
651,1430
803,1434
1050,1436
779,1439
836,1438
716,1440
594,1443
630,1443
749,1443
562,1447
770,1447
885,1448
845,1451
979,1452
677,1455
710,1452
1124,1455
477,1461
699,1458
661,1459
827,1462
599,1464
1024,1466
572,1468
956,1465
976,1468
1003,1474
923,1472
1155,1475
90,1472
752,1473
716,1476
890,1476
1016,1479
574,1482
1011,1485
636,1489
878,1487
969,1486
554,1490
661,1493
952,1498
977,1498
866,1502
540,1507
588,1505
712,1510
1111,1514
694,1515
736,1515
678,1520
581,1522
650,1522
1026,1527
861,1524
1001,1522
751,1525
602,1530
921,1532
970,1534
1115,1535
694,1538
924,1536
955,1542
1039,1544
481,1545
886,1544
874,1553
901,1551
641,1552
611,1552
820,1554
985,1554
581,1556
676,1560
1018,1557
965,1558
923,1560
548,1564
1128,1567
840,1571
917,1570
1049,1573
772,1576
626,1572
1072,1574
747,1575
905,1575
883,1580
570,1587
897,1586
1129,1585
1032,1589
613,1595
829,1598
1133,1600
585,1597
867,1600
922,1603
683,1606
960,1607
668,1611
988,1611
1142,1616
749,1616
504,1622
548,1626
620,1627
1042,1628
214,1632
657,1630
681,1630
577,1638
1150,1639
1096,1655
594,1645
621,1644
969,1646
890,1648
515,1651
954,1650
217,1654
762,1660
1024,1659
522,1666
942,1667
841,1669
968,1666
854,1671
801,1673
865,1672
1047,1674
791,1675
814,1675
560,1678
926,1680
1052,1678
842,1683
852,1686
754,1686
820,1684
839,1682
727,1687
704,1692
1178,1692
1147,1694
254,1696
532,1694
538,1696
1110,1696
857,1698
1064,1698
711,1703
693,1711
737,1710
770,1713
676,1713
966,1716
926,1721
1084,1724
891,1727
993,1728
631,1729
607,1732
816,1736
544,1741
765,1742
1052,1744
1208,1747
903,1747
800,1746
956,1748
998,1750
620,1753
1098,1761
656,1762
889,1762
1173,1761
535,1769
1211,1771
1126,1772
658,1774
767,1777
730,1779
597,1783
724,1780
868,1792
1132,1786
939,1785
720,1796
747,1796
848,1796
917,1805
1026,1799
892,1806
1004,1803
973,1808
1180,1811
766,1811
732,1818
796,1819
665,1820
1231,1822
848,1818
627,1825
867,1819
866,1826
851,1826
868,1830
541,1836
889,1840
826,1845
1148,1844
846,1848
899,1847
1118,1850
543,1853
878,1849
677,1854
1001,1857
106,1862
190,1863
858,1861
791,1860
927,1859
988,1866
762,1871
957,1871
1025,1874
155,1878
706,1877
853,1877
1181,1876
1212,1877
745,1882
621,1890
955,1885
897,1895
931,1899
829,1903
157,1909
789,1910
986,1909
1112,1915
208,1917
762,1916
673,1922
1013,1919
720,1926
747,1937
845,1934
903,1936
217,1940
672,1938
683,1949
1117,1966
1023,1968
1223,1970
1069,1979
552,1980
954,1982
1170,1981
693,1982
1106,1984
868,1988
922,1987
986,1996
557,2002
717,2003
746,2001
1161,2008
1283,2008
891,2011
1017,2011
1214,2008
250,2017
745,2012
965,2024
1032,2025
711,2033
586,2034
673,2037
1397,2036
1113,2043
256,2045
1016,2046
1067,2050
594,2053
725,2056
951,2055
278,2065
566,2069
1158,2074
829,2075
1218,2074
767,2083
893,2083
982,2083
224,2085
1081,2097
830,2100
699,2101
604,2108
888,2109
1307,2108
635,2113
213,2115
1401,2117
693,2118
1262,2120
1098,2126
730,2130
1060,2132
1306,2132
981,2136
1196,2139
1230,2145
967,2152
1286,2159
783,2154
1018,2153
1422,2153
645,2154
1176,2156
932,2165
821,2173
1050,2174
1146,2173
1251,2175
785,2180
794,2179
1000,2177
707,2183
732,2187
1367,2193
1167,2196
