x,y
826,154
1666,158
1790,154
1869,155
2571,154
682,160
1210,157
1416,157
1491,155
1757,156
2032,159
1834,158
1848,155
2065,159
2441,156
525,157
1529,160
2095,164
2119,165
2853,160
1628,162
1901,161
860,167
1164,164
1456,169
1756,161
1896,172
2192,165
696,165
978,164
1487,170
1863,167
2015,168
2896,166
272,166
1320,168
1983,170
2465,167
662,170
1419,170
1586,170
1788,170
2226,170
456,171
681,170
776,172
796,171
1665,171
2060,174
2175,177
2347,173
1745,176
1813,175
280,174
1523,176
1926,175
2087,176
2583,177
1008,177
1423,178
1549,179
1726,176
2039,186
2249,180
656,180
911,180
1577,180
2115,180
2811,182
105,180
1703,188
1965,188
497,188
677,184
1790,193
1805,186
2200,187
2514,184
639,185
1126,186
1324,187
1661,186
1847,190
1886,192
2830,186
766,188
1491,188
1571,190
1592,187
1735,190
1921,191
1937,187
2078,190
2221,196
2273,190
2951,189
1423,192
1531,191
1618,196
1822,190
1982,190
2170,191
1372,191
1452,193
2154,192
2244,191
2367,193
2697,194
1654,196
2064,196
1944,196
2133,198
1328,195
1727,201
2183,199
2117,198
2157,203
2341,197
1286,203
1488,202
1563,202
2016,206
1330,204
1374,203
1427,203
1453,209
2051,206
2724,207
2826,203
1638,207
1835,210
1878,208
1910,207
1969,208
566,206
1116,207
1587,206
1706,207
1761,209
2390,211
596,208
1602,211
1747,218
1790,210
1933,210
2117,210
2128,211
732,219
1050,212
1132,213
1413,211
1488,211
1718,212
2169,212
2231,214
2313,213
2590,212
1291,214
1374,214
1427,213
1666,217
1855,216
647,214
1116,214
1332,215
1571,215
2357,218
219,219
1244,219
1705,228
1875,218
1923,222
2211,224
1441,220
1780,226
2179,222
2325,224
2730,219
554,223
772,223
1296,225
2050,223
2409,224
996,225
1333,226
1989,228
539,228
1162,231
1252,234
1622,232
1729,234
1876,230
2134,228
2193,230
2629,228
2655,229
2623,237
53,235
2046,234
2228,236
1450,238
2700,233
513,238
744,239
1337,239
1640,240
1692,244
1863,239
1977,239
2328,241
2426,239
1219,249
1967,245
2209,241
2352,243
2382,238
2639,240
2693,239
1305,244
1917,242
2724,241
610,244
956,244
1125,245
1174,243
1540,248
2193,247
2754,245
3019,241
383,243
1341,251
1625,245
1723,249
1933,247
2706,245
786,248
1257,248
1753,253
1945,247
2292,247
3,249
1441,250
1475,251
2043,251
2838,251
2107,260
2210,257
2223,253
2308,255
2321,255
2376,252
539,254
682,252
852,254
912,255
1371,255
1458,255
1673,254
1690,256
1737,253
2766,254
1186,255
2237,256
6,262
1262,259
1291,261
1486,257
1998,259
2440,258
1311,260
1358,262
1552,258
2699,261
655,261
1472,264
1871,263
1931,263
1136,266
1346,265
1700,262
1719,264
1747,266
1957,264
2866,264
1231,264
1321,270
2332,267
3065,267
1112,269
1448,269
2469,269
2609,270
2716,268
1046,272
1233,279
1262,271
1947,272
1989,270
2170,274
2295,272
1708,276
2020,271
1568,275
1930,277
855,276
908,275
1150,275
1651,275
1731,278
1807,274
2204,277
2224,276
2744,276
3066,275
1440,279
435,279
626,278
1194,279
1317,280
1347,281
1511,283
1742,279
2159,282
2451,282
2625,285
383,280
1049,280
1121,284
1266,284
1298,283
2684,285
1059,284
1331,287
2344,284
1692,288
1886,289
2221,292
2558,288
683,289
1105,289
1834,289
2193,289
2610,286
2793,287
365,289
1169,292
1204,290
1763,293
902,291
1074,297
1788,294
2242,292
2332,294
1046,297
1315,293
1513,295
1732,291
2495,295
424,294
573,294
1095,296
1212,298
1709,295
2184,297
1252,299
1724,298
2349,299
2752,304
454,298
632,298
995,301
1238,301
2600,303
1577,305
1695,303
2239,303
2730,304
265,304
795,305
1499,307
1649,305
1684,310
1876,303
1907,305
2203,316
700,304
1058,307
1222,308
1415,306
1601,306
2213,308
2298,308
602,308
1014,309
1458,308
2367,313
640,309
1518,311
1892,315
694,310
749,312
967,319
1002,313
1205,314
1780,314
2007,314
2925,310
712,312
1740,318
2431,315
1069,318
1251,320
1945,317
2823,316
448,316
924,320
987,318
1401,321
1415,318
1600,319
2391,321
2800,321
2929,317
1235,320
1293,320
1311,328
1905,321
3074,320
1355,326
1368,322
2002,322
2128,324
1054,323
1331,323
1585,321
1611,324
1918,327
2191,326
2448,325
473,326
548,326
1086,324
1524,330
1758,326
890,329
1131,328
1772,330
1781,326
581,330
788,330
949,329
1436,339
1562,326
1589,335
2174,331
2246,333
2422,338
847,332
1300,332
1420,332
1454,333
2456,331
2864,335
349,333
528,332
661,333
1812,334
1905,336
2579,335
2779,334
2786,334
409,334
1196,334
1334,337
1545,337
1704,339
2394,338
190,341
715,338
1100,339
1343,336
1555,339
1661,340
2290,339
2446,340
2816,337
929,339
1516,344
2166,342
2199,341
2784,338
2836,340
909,342
965,343
1159,341
1416,343
2433,342
3037,344
494,345
759,344
1081,351
1146,343
1320,343
2758,343
2926,346
1304,348
1365,347
2146,350
2189,354
2405,344
382,348
552,348
939,352
1611,350
2241,349
2878,351
866,350
1532,348
1841,349
2221,354
2328,351
2437,350
80,352
825,351
986,353
1495,353
2289,354
2477,354
2503,353
2573,352
1412,355
1549,355
1771,353
2429,355
686,355
903,355
2165,359
2417,362
188,360
620,356
851,355
890,356
1335,359
1513,358
1534,361
1806,355
1860,365
2464,357
950,361
967,361
997,360
1313,363
1598,361
2402,360
2440,358
2453,361
2248,364
2501,370
912,365
1365,364
1754,365
1799,367
1959,368
2869,368
1228,368
1776,368
2704,369
2969,366
850,369
870,370
1416,369
1615,372
1686,379
2579,366
254,371
1271,370
1508,371
1848,371
2227,371
78,371
654,372
932,374
1632,376
2169,373
2446,375
2478,376
2896,376
538,372
963,377
1063,375
1120,381
1343,377
1364,378
1521,373
2158,376
2538,374
2879,372
85,375
439,376
563,375
888,378
1315,376
1990,380
2190,382
2266,380
76,375
180,375
811,377
992,379
1413,381
1467,380
2418,382
1076,383
1145,383
1774,383
301,387
1276,390
1381,383
1849,391
1968,384
2402,386
2701,388
943,387
1481,385
1925,388
2858,387
500,388
784,388
1010,388
1061,388
1492,389
2086,390
2435,387
2464,390
2483,390
2962,392
273,396
419,389
465,390
654,387
906,392
957,391
1047,390
1127,392
1318,390
1366,393
1719,390
2014,390
2368,392
2934,389
342,391
923,394
972,394
1339,393
1505,392
1676,390
1733,395
2382,393
2617,392
585,393
854,396
1156,395
1410,396
2609,395
616,395
872,396
1464,398
1985,404
2343,397
174,397
254,398
440,398
657,399
1034,399
1175,405
1381,398
1945,399
2427,402
2452,400
411,401
724,399
803,401
1094,397
1207,408
1300,402
1440,401
1674,400
2268,401
2628,413
1077,402
1323,402
1428,402
1518,404
1591,404
2810,401
287,405
364,413
747,405
1754,404
99,411
939,407
1101,406
1285,410
2110,407
2241,406
2406,407
1141,409
1364,411
1620,409
1974,410
2226,409
2551,410
2869,409
514,410
771,410
859,408
960,412
2469,410
2607,414
2837,413
2925,411
814,413
890,412
1120,414
2269,413
248,413
1380,412
1404,416
1637,419
1960,413
2444,414
2961,412
588,416
1303,420
2101,417
383,419
473,417
730,417
799,417
901,418
1225,420
1323,418
1523,421
1602,418
2256,420
2400,420
934,423
1137,422
2002,420
2159,421
2761,418
199,420
288,425
710,423
752,423
431,423
817,423
868,425
1349,424
1370,423
2146,425
772,425
795,430
910,426
2125,427
1011,428
1288,430
1540,427
1617,431
2048,426
2181,429
2865,431
3008,428
824,429
1115,433
1268,430
1325,431
1809,430
2036,430
2271,431
2372,430
2847,429
736,433
853,433
1362,433
1732,442
2054,433
2102,433
503,432
766,437
960,435
1035,439
1150,435
1240,438
1333,442
1503,434
1648,436
199,435
470,436
877,436
914,436
1051,435
1544,436
2001,437
2141,442
2259,441
435,437
1096,440
1305,439
2360,436
2406,440
2613,435
659,440
678,440
777,437
1310,438
1632,441
2513,442
2624,440
3082,441
240,440
897,443
987,445
2077,443
2431,442
2873,445
3054,443
754,445
946,442
1018,442
1183,444
1293,444
1482,444
2159,446
2477,445
132,445
618,444
705,446
859,447
918,448
1751,453
1817,447
1871,447
1952,448
2038,448
2452,449
2538,444
2559,447
1364,449
2098,454
2177,448
2286,450
2361,450
56,448
390,451
785,449
883,449
651,452
718,452
809,449
872,451
1003,453
1501,450
1994,453
2502,452
2727,459
2900,452
195,452
354,452
525,452
745,454
1120,456
2065,455
546,459
839,456
948,458
1151,456
1216,455
1252,455
1338,458
2867,461
458,457
675,457
1028,457
1164,458
1208,459
2171,459
2898,461
40,458
439,460
724,461
862,464
969,464
1089,462
1304,467
1371,460
2315,462
1132,463
1310,460
2469,464
705,464
754,463
793,471
926,463
2039,468
2087,464
2120,466
2256,461
2584,468
916,468
1038,467
1179,467
1230,469
1761,466
2068,467
2149,467
2274,468
2842,465
624,467
1628,470
2347,468
2437,469
7,467
337,468
678,469
736,471
2298,471
577,473
951,471
1102,473
2055,473
2112,474
2201,473
2459,474
2730,474
2848,475
154,477
402,474
647,474
716,473
1013,474
1089,474
1377,474
2839,472
3137,475
477,474
502,475
701,478
928,477
2085,479
2184,480
120,476
2258,480
197,477
595,479
1130,481
1146,483
1351,481
1898,478
2338,478
2372,483
2473,481
2508,477
2790,478
554,482
576,478
2393,490
2430,483
2742,480
612,486
684,485
840,485
972,486
1253,483
1309,485
294,483
733,486
854,487
2056,487
2415,485
2509,488
1109,492
1372,488
1481,489
1695,487
2788,492
780,491
1414,495
2197,491
2221,490
2248,493
2955,492
178,494
515,491
640,491
1466,493
1516,498
915,495
1163,496
803,496
1356,494
2414,497
2922,497
101,495
721,499
763,501
833,498
1432,499
2761,503
700,499
1251,505
2270,500
890,502
1129,503
1203,503
2624,503
2973,500
245,503
417,502
859,504
980,504
1044,505
1274,505
2170,508
2196,505
2288,506
2424,502
2437,505
2775,507
3120,506
585,506
782,509
1009,507
1146,505
1187,507
1395,507
1839,507
1911,504
2210,508
2232,508
2352,504
2527,511
2578,503
2905,503
372,508
748,508
916,510
1107,509
1343,506
1444,507
2075,510
2142,511
2262,508
2342,509
2372,508
2406,510
2915,508
614,510
803,510
1030,511
1052,511
2248,512
2307,518
215,510
845,513
1288,509
1383,512
1422,515
2930,512
873,512
2112,515
2452,515
707,515
731,520
831,516
968,517
1230,516
1502,519
2156,515
2657,516
2685,527
758,520
1077,519
1451,517
2377,522
2742,519
146,520
1001,520
1715,519
2277,520
2331,524
2505,523
2604,519
870,522
892,523
978,525
1144,531
1191,521
1560,523
1831,529
1860,523
1900,532
1974,522
2218,523
2437,523
2534,520
125,523
781,526
1164,525
2126,531
2780,521
581,524
619,526
1526,523
2246,527
2411,528
2466,528
1315,525
1425,529
2574,528
707,529
1708,532
2616,531
2772,534
2822,531
3023,532
3132,527
988,533
1174,532
2280,537
2809,533
145,532
645,534
814,533
837,538
958,536
1043,534
1059,535
1091,533
1446,532
1735,535
1984,537
2097,536
2214,539
2358,534
2393,534
2663,534
108,537
443,535
1848,540
2427,536
2850,533
2893,534
212,535
370,538
401,537
851,543
1069,536
2237,540
544,540
679,540
708,542
744,540
1915,542
2049,542
2343,541
82,538
769,543
1119,545
1210,539
2013,546
2372,541
2455,543
2497,542
2673,543
577,544
883,545
904,546
1071,546
2317,546
797,547
1093,547
1148,544
1172,544
1675,548
2252,547
611,547
718,551
995,548
2124,549
2356,549
2422,552
643,551
820,549
976,551
1988,551
2270,549
2607,552
106,552
755,554
955,553
1557,552
2661,551
782,552
1920,554
2527,555
2698,554
991,566
1152,557
1177,557
1759,562
2205,562
2940,558
675,558
823,556
832,560
884,559
2046,562
2444,562
862,566
1070,561
1576,565
2273,561
2307,568
2924,561
498,562
532,562
559,563
948,562
1025,563
1774,562
2009,563
2337,563
2478,566
2495,567
2513,562
2909,565
693,563
728,573
758,567
1084,565
1105,564
1826,571
426,566
808,567
2124,570
2620,569
633,569
906,566
967,573
1739,570
2160,570
2808,569
2850,566
572,570
777,570
900,576
1689,572
2513,574
606,573
935,575
1104,568
1115,570
2274,574
664,577
848,575
871,574
1754,572
2405,575
2770,572
1565,578
1603,577
2327,576
2690,578
478,579
510,580
1128,584
1766,580
541,582
576,581
692,585
810,585
767,584
1682,583
2022,584
2349,590
2704,585
969,591
877,588
1114,590
1589,587
2242,589
2261,594
2799,590
598,590
658,590
1618,593
2141,589
2390,593
173,590
401,592
628,591
772,596
2071,593
2300,596
2514,593
865,594
903,597
1669,595
1804,595
2131,596
2328,595
2461,592
2609,596
834,597
1062,598
2545,596
2906,597
2954,596
141,600
809,599
1137,599
2404,602
2784,600
1028,602
1583,601
1969,604
2227,601
483,602
521,601
544,601
639,603
676,602
728,604
873,606
976,601
994,604
2163,600
2250,604
2474,600
2508,599
233,602
2152,607
2345,608
2741,604
221,604
579,607
701,606
814,608
913,611
1804,617
2043,610
2185,611
2597,609
464,613
559,613
821,610
1072,613
2028,621
2451,611
2742,610
1274,613
2496,616
527,615
785,617
855,615
1040,619
1084,628
751,620
830,617
886,625
932,618
1580,619
1676,623
2008,619
2256,618
2267,616
2707,619
369,620
599,619
952,627
2335,623
2356,617
2572,617
2678,621
2914,627
3079,619
719,623
912,630
1009,623
1158,623
1605,624
1872,623
2235,622
2817,625
493,623
800,623
1111,625
1722,624
2163,624
2386,625
2722,627
692,627
1054,627
1991,627
2096,630
2429,630
2447,628
2752,625
2773,628
629,628
985,631
1304,627
1341,627
1648,630
2509,628
2812,627
2836,635
2846,625
2986,628
656,630
819,631
1636,633
1853,633
2571,631
702,632
761,631
1020,630
1592,634
2189,633
2269,630
850,635
3037,631
563,636
1125,635
1173,638
1983,639
2502,639
453,639
1115,636
1666,640
2392,646
2793,639
494,639
533,641
592,639
833,639
1039,643
1563,643
1711,638
2546,643
2602,640
2643,641
2682,641
3025,641
790,643
893,641
919,642
1213,643
2171,643
2253,642
3111,641
671,647
729,642
741,644
979,644
1085,644
1696,647
1998,642
2718,643
718,653
862,644
936,647
957,646
1879,646
2702,647
831,647
1003,650
1108,647
1431,648
1588,648
1863,648
2193,649
2208,648
2916,649
603,651
1048,647
1138,652
2234,654
527,654
895,653
910,657
2368,656
2466,656
17,653
556,656
752,654
855,657
1061,656
1116,653
1180,658
1663,654
2437,658
2786,658
1077,659
1237,658
2183,666
416,660
688,657
875,661
1026,661
1107,664
2044,664
2741,659
445,662
642,661
817,664
1144,660
1589,662
2105,663
2509,664
60,668
482,664
954,662
968,664
1288,674
2625,665
838,663
1664,664
2206,663
2829,667
662,668
780,670
1086,667
1153,669
1534,669
1568,667
2009,667
2552,671
2671,668
2877,669
84,677
740,670
895,671
937,671
1215,670
1617,673
2205,667
2577,673
2698,669
2921,669
548,672
598,672
2388,670
2782,673
2857,672
797,675
2355,674
713,677
757,681
961,676
1397,674
1510,677
2732,675
509,679
866,679
1871,679
2219,679
2253,684
2512,679
666,679
1043,689
1078,679
2417,681
2471,680
2923,678
42,686
349,682
471,682
837,692
1601,685
1738,686
2379,685
2400,679
2945,684
1558,686
1649,689
53,686
390,686
425,687
725,691
994,682
1794,688
2613,688
2855,686
685,689
953,690
2548,688
2663,688
638,691
1241,692
1267,697
1527,691
1694,694
2144,691
2429,691
2872,689
768,697
797,693
1140,692
1189,693
1479,692
1680,692
2403,692
2648,692
559,693
599,695
737,707
917,694
2206,694
1099,695
2579,697
64,699
2241,701
2274,699
2472,702
2509,700
1571,701
1593,697
2488,698
511,703
1118,702
1494,704
1758,706
2723,701
478,703
934,703
1088,703
1220,705
1452,705
1887,706
2198,704
2395,706
790,704
1151,705
1326,708
2310,707
2488,705
2544,707
2933,706
20,706
661,707
808,711
887,708
1032,709
1411,709
2430,710
2925,709
1539,709
1810,714
1929,712
2145,710
858,713
973,715
2183,716
2565,713
2721,711
1054,716
1098,713
1508,715
1847,716
2264,713
2327,714
2457,712
630,715
770,716
1553,717
1695,723
2092,720
2366,715
2837,715
2,717
393,718
696,718
1663,721
1770,719
2136,717
2221,721
2355,720
2498,720
886,722
1125,721
1193,720
1469,722
1738,724
1791,721
1873,726
2264,718
2386,720
2533,722
2637,720
597,723
1031,725
1359,724
1428,724
2122,724
2255,724
2465,722
555,725
740,727
823,724
1281,723
1840,724
2427,726
26,726
102,723
663,727
1607,728
1724,728
2280,734
2905,727
516,728
1676,726
2556,731
2683,728
460,730
931,730
1177,730
1251,730
86,731
1096,732
1322,733
1517,732
2318,733
854,735
1387,735
1550,733
1679,734
2835,733
629,736
716,736
789,736
1416,734
1573,738
1993,735
2116,742
2148,737
2382,736
2456,737
2866,735
418,738
670,740
1001,738
1858,740
2027,739
2091,738
2180,739
2205,737
1224,741
749,742
596,744
899,744
1110,742
1475,744
1650,746
2351,744
550,746
816,747
1527,746
1782,752
2305,746
518,750
970,747
1073,748
1354,749
1437,747
1682,747
2216,749
2321,746
2494,749
2662,747
1152,750
1270,750
1590,751
2067,752
2381,750
2625,751
2795,748
22,756
632,752
1618,750
2080,753
2175,753
2250,753
2277,751
2787,751
702,755
1303,755
392,757
1442,756
1534,758
1794,756
2411,756
2771,757
940,759
2018,760
2101,759
819,760
1037,761
1196,761
1485,760
1767,763
1957,762
2344,761
1657,766
2305,762
3110,764
1398,765
1703,764
2203,767
2276,767
602,765
667,767
883,766
1122,766
1254,768
1599,767
1636,767
2644,767
3058,767
1002,770
2569,766
456,768
753,770
1355,771
2239,772
2472,770
2885,768
567,770
1299,772
1546,774
2016,780
518,773
790,778
1053,775
1724,775
2194,784
352,778
717,777
1167,776
1620,777
1959,777
2317,778
622,778
1440,778
1680,778
1395,780
1938,783
2304,780
910,783
2125,783
2169,784
2848,782
850,783
1089,785
1236,784
1748,786
1899,788
1948,783
953,786
1142,786
2343,786
2382,788
2732,785
368,786
585,789
824,788
968,789
1594,790
2263,790
2641,788
488,791
673,792
1291,791
1554,791
1820,790
2451,790
761,794
1701,792
1346,794
1502,793
1856,794
1972,794
2604,796
2924,791
875,797
1020,797
1195,794
1641,799
2224,794
3000,796
540,798
1773,799
1949,800
2164,799
2907,798
793,801
1396,799
2143,801
2299,799
2329,803
2423,802
2891,802
3131,800
931,806
631,808
1068,806
1459,806
1839,806
2014,806
2227,806
715,809
1333,808
1763,805
1568,812
1662,810
1896,812
2175,813
2367,809
385,813
1510,815
1618,812
1720,813
2642,811
2906,816
593,814
834,815
1162,813
1971,816
2094,815
1812,814
2034,816
2595,817
2853,815
1271,818
1791,819
1831,817
1863,817
2133,816
2260,821
2932,816
985,819
1224,820
1459,821
1933,824
2403,821
770,821
1409,823
2562,821
418,823
503,824
902,825
1088,824
1580,825
2199,824
2323,824
2683,822
466,828
675,827
1328,827
1678,826
1832,825
2003,832
2917,837
1866,831
2028,829
2121,828
2300,830
2892,829
1048,828
1141,831
558,832
2343,836
2626,833
2850,830
952,834
1700,836
2065,834
2225,836
642,837
739,836
798,836
869,837
1472,837
1525,837
2443,835
2640,836
407,847
1015,839
1644,840
2969,843
1073,841
1207,842
1818,840
1933,842
2149,840
1267,842
1884,847
1988,842
2866,846
2104,846
2178,846
2258,846
602,849
1669,844
1404,849
1588,850
1972,850
2037,849
2370,850
2594,846
3035,850
711,851
930,851
1117,850
2396,850
1440,853
2285,856
1920,858
94,855
1768,856
2862,854
3017,854
772,859
835,859
1044,859
1533,860
1717,859
2200,860
2235,860
991,861
1104,861
1252,862
1658,865
2000,862
2581,860
1330,863
1401,868
1482,863
2066,863
2133,864
2334,865
2349,862
2438,864
671,866
741,868
1604,868
550,870
1289,869
1517,870
2029,869
2609,871
892,870
1832,872
1956,871
2246,868
2265,871
1800,874
1869,877
1683,877
2097,876
2488,876
2549,878
800,880
1557,879
1735,877
2159,879
4,882
707,881
1362,880
2181,881
2647,879
2775,881
2921,877
3134,882
137,883
1079,883
1133,882
1174,884
2063,881
2306,885
2369,883
925,885
981,886
1022,884
1452,884
1915,885
2120,885
3143,883
631,886
1487,886
1620,888
2342,889
2406,887
2789,883
1230,889
2144,890
503,891
869,890
1395,891
1755,888
2212,897
2227,892
2845,888
180,895
1278,893
1565,893
1831,891
1981,894
1751,895
1880,894
1948,895
2812,895
1324,897
2022,896
2083,897
2464,896
3139,896
771,898
1448,899
416,901
686,900
843,901
593,903
1058,902
1702,903
1796,903
2045,902
2441,903
902,905
995,906
1359,904
165,905
179,903
188,904
947,906
1220,907
1637,909
2001,906
2100,906
2163,910
2254,906
1768,920
1907,910
2371,910
2431,908
1847,910
1951,911
2772,910
165,916
809,915
1177,912
1494,914
1585,915
2070,916
2097,911
2863,912
877,916
1259,918
1314,917
1392,917
1450,917
1541,918
1787,915
2199,917
2473,918
3140,923
552,923
735,919
1117,919
2126,920
2769,914
192,924
652,923
914,922
1978,926
2285,926
2300,925
218,936
1715,927
1819,929
2395,929
26,929
967,929
1354,929
1863,931
2232,930
2601,927
1655,931
1927,930
2158,931
1206,933
2808,931
846,933
1011,934
1043,938
2333,935
700,937
777,937
1155,935
1304,939
1557,938
2564,935
1507,941
2640,936
517,945
1729,945
1911,938
888,941
1252,944
1443,944
1880,948
2017,944
2268,945
1090,945
1109,943
1664,946
2186,945
2434,946
1392,945
1603,947
948,949
2989,947
1204,949
150,953
813,953
1788,952
1822,952
1953,952
2306,955
2468,952
996,954
1027,956
1347,956
1838,951
2136,956
2367,956
1388,959
2217,957
1304,962
1693,961
1903,960
2087,960
2510,958
2610,958
748,960
1148,962
1249,961
1977,963
567,961
655,961
856,963
1452,960
254,967
919,965
1077,963
1744,967
1850,966
2893,970
2399,966
2515,964
2558,965
1609,971
2033,968
2850,966
798,971
1904,967
2170,972
2254,970
1804,974
625,973
1240,976
1926,976
1442,973
2002,978
2676,976
715,978
958,979
1340,979
1868,980
2113,979
2200,979
2436,980
1064,980
1196,981
1396,979
530,984
1569,983
270,987
833,987
1138,987
2381,988
2469,987
2601,984
229,988
1518,990
2531,988
312,994
888,990
998,991
1762,993
2284,991
2924,996
677,994
1448,994
1614,991
1950,994
2503,994
332,997
1626,995
1709,997
2095,996
2141,997
2579,998
1236,1000
1290,998
1824,999
2229,997
597,1003
1888,1003
1191,1002
1339,1004
1383,1003
2319,1002
1129,1004
1776,1006
2044,1005
2421,1005
863,1006
1051,1005
2113,1006
2620,1005
1564,1012
2350,1010
1299,1013
785,1016
1516,1014
2264,1014
941,1018
1444,1017
1844,1017
1908,1017
2504,1016
318,1017
995,1021
1640,1021
1981,1019
2073,1017
1230,1022
1387,1021
2862,1021
696,1021
2650,1020
2186,1025
2936,1026
837,1027
2460,1026
1173,1031
2133,1032
2311,1032
2395,1030
2567,1029
2686,1028
1035,1034
1116,1034
1735,1033
1867,1035
2801,1030
1224,1036
1520,1035
1792,1035
2240,1038
2678,1032
760,1037
2009,1037
385,1042
911,1040
983,1039
1460,1040
1580,1041
2094,1040
2434,1043
1281,1043
1943,1042
2939,1040
1660,1047
2357,1044
2744,1042
1160,1050
809,1051
2565,1054
2833,1052
2297,1054
1588,1058
1665,1057
1952,1054
2169,1059
2263,1054
1027,1061
1882,1060
2496,1059
815,1060
960,1060
1093,1061
2116,1060
2367,1063
2438,1059
1465,1063
1802,1063
2034,1064
2707,1061
1749,1066
1962,1069
879,1069
230,1070
1090,1068
1182,1077
2470,1075
1907,1077
2287,1077
2507,1078
97,1076
1608,1080
2650,1080
213,1082
1093,1082
1689,1085
223,1082
588,1082
1816,1086
2067,1086
2349,1088
849,1088
1289,1086
1762,1086
2153,1087
2660,1086
928,1089
2382,1090
2930,1086
1065,1091
2942,1088
221,1093
2233,1091
2430,1092
1479,1098
1536,1096
1919,1102
1993,1099
990,1102
1124,1101
1770,1105
1226,1108
2878,1107
1702,1110
1845,1113
2095,1111
1317,1116
2189,1111
1195,1115
1617,1113
2360,1114
1345,1120
2022,1120
2171,1116
2477,1117
1773,1120
1965,1121
2247,1121
1271,1123
1556,1120
1526,1129
2115,1131
2421,1130
1416,1130
1800,1132
1478,1134
2220,1134
2615,1132
1741,1138
1882,1141
1889,1134
2282,1138
1632,1139
2626,1134
2557,1138
217,1145
2357,1151
2417,1149
1715,1151
1992,1154
2333,1153
2142,1153
622,1159
1131,1165
2083,1167
1866,1169
712,1172
1626,1169
1676,1182
1779,1177
1927,1177
797,1179
1996,1178
2226,1178
2371,1179
2298,1184
2112,1191
1929,1194
150,1205
2216,1195
132,1202
214,1200
2130,1208
2175,1207
2550,1204
464,1208
209,1209
826,1209
2049,1209
2538,1209
1884,1216
489,1215
1798,1216
1948,1215
2711,1216
2007,1215
2383,1217
2417,1216
704,1217
704,1221
2257,1224
1706,1232
1590,1231
2984,1233
1749,1234
2051,1230
2312,1233
2821,1231
901,1237
1991,1241
1733,1246
1814,1244
953,1250
1230,1248
1871,1248
982,1253
1331,1255
1942,1251
2308,1251
2322,1252
1020,1258
1363,1265
2671,1258
2270,1265
2534,1262
2178,1263
1025,1271
479,1268
1342,1270
1919,1274
2495,1270
2878,1268
429,1274
2568,1276
1067,1278
1449,1280
1692,1279
477,1282
2957,1284
979,1286
1588,1294
1693,1292
145,1291
2221,1294
511,1297
1356,1301
1988,1300
619,1302
1097,1301
1569,1303
2088,1305
1763,1308
2006,1304
657,1308
1960,1309
1421,1309
180,1310
