x,y
1924,66
2360,64
2969,65
1474,67
1630,66
1823,67
1901,67
2120,66
2297,67
2687,66
3217,65
3303,70
468,69
823,68
1863,70
2496,69
2546,72
3239,68
3346,69
597,70
1198,75
1835,71
2598,70
2610,70
3265,71
3338,72
671,72
1193,71
1801,74
2459,71
2466,72
2625,72
2932,73
3218,71
565,75
983,74
1854,75
2157,74
2165,74
2180,78
2922,76
2982,75
3101,74
3320,74
496,78
1113,76
1580,78
1961,76
2314,76
2371,78
2410,82
2485,79
2643,77
384,77
944,78
1030,80
1052,80
1209,79
1776,79
1936,79
2009,77
2191,78
2306,81
2571,83
2708,79
2824,84
3286,80
560,81
1684,84
2142,80
2354,80
2496,79
2683,82
3310,83
3344,85
715,82
943,83
995,82
2026,82
2196,83
2216,81
2239,88
2364,82
2403,82
2552,82
2845,82
3293,81
1379,85
1479,88
2255,85
2761,82
845,87
1360,88
1517,88
1639,91
1822,88
2015,88
2209,88
2220,89
2479,102
2738,88
2963,87
3302,87
512,89
1037,88
1287,89
1434,88
1569,88
1833,93
2021,87
2036,94
2147,93
2305,92
2356,87
2534,88
2628,92
2878,87
233,90
955,92
1065,93
1588,91
1784,92
2413,108
2428,91
2451,94
2481,92
2523,92
2569,94
2675,92
2724,90
2872,93
2927,91
735,95
788,96
839,93
881,93
1493,94
1571,92
1894,96
2106,91
2155,92
2374,91
2894,95
2920,94
2946,93
3601,91
425,96
868,94
931,93
1483,94
1940,100
2066,95
2120,95
2182,94
2365,101
2710,96
2716,93
2737,93
799,98
933,98
1391,96
1523,96
1706,103
1869,97
1924,97
1993,94
2026,96
2199,98
2351,94
3400,97
265,97
821,104
920,100
1883,99
2058,103
2110,101
2130,110
2389,106
2403,99
2439,98
2497,107
2588,99
2718,101
3087,101
3259,100
452,98
648,100
898,100
1906,102
2101,103
2431,100
2905,100
3063,102
3280,99
279,102
1811,104
2192,108
2293,105
3071,110
764,108
878,113
1135,104
1897,105
2069,108
2238,110
2533,104
2680,103
2868,105
3143,107
308,106
323,107
841,106
1042,106
2007,107
2081,108
3015,105
3197,106
212,109
1034,117
1075,108
1195,111
1222,117
2044,114
2372,109
2432,115
2577,109
2855,111
260,111
337,111
736,111
998,112
1390,109
1627,120
1682,113
1857,112
2940,119
3334,109
1060,125
1127,115
1488,111
1700,116
1748,114
2173,113
2289,113
2443,112
2825,113
1366,114
1480,114
1610,114
1879,117
1909,117
2456,119
2683,116
2713,115
3194,113
679,116
890,117
1154,120
2030,116
2074,128
2364,126
2761,121
2874,117
3630,116
494,120
729,118
849,118
1017,119
1253,118
1605,118
1843,123
1938,130
2346,119
3240,119
840,120
1592,126
1662,120
2207,127
2802,120
2862,122
3088,121
3156,123
572,124
613,123
721,122
994,122
1084,125
1440,122
1732,124
1980,124
2013,122
2053,128
2719,122
2967,124
3652,122
702,124
711,126
932,126
1139,123
1270,123
1292,124
1343,126
1800,123
2808,125
3102,123
3138,124
49,128
858,126
950,128
1402,136
1489,137
1648,127
2979,127
137,129
447,130
692,128
1269,130
1378,129
1904,130
1919,129
2117,129
2311,129
3105,129
3127,143
3145,130
969,129
1770,129
1836,134
2114,132
2378,131
2472,130
3113,134
827,132
1425,143
1619,135
2827,135
3086,135
3282,132
166,135
495,137
693,136
916,134
1246,135
1627,133
2126,134
2261,137
3036,137
3093,135
3098,133
1450,136
1970,136
2923,135
2932,141
2976,139
3075,136
157,138
728,139
821,138
894,138
946,138
962,147
1729,138
2004,139
2038,145
2099,141
2757,139
2865,139
3454,140
391,140
425,140
433,140
599,139
742,146
916,141
937,141
1643,140
1715,145
2944,141
3013,144
929,143
952,142
1831,146
2071,144
3105,141
3152,142
3290,144
1207,145
1291,147
1634,146
2000,149
2056,148
2870,146
2963,144
3147,147
3414,150
335,146
764,148
814,148
887,148
2348,148
3078,146
3349,146
646,148
684,146
784,154
880,148
1011,152
1498,150
1624,152
1733,151
1934,149
1986,149
2249,149
2797,153
3102,150
908,162
1137,150
1910,149
2067,151
3074,151
3168,152
419,152
806,151
892,156
1312,153
1363,155
1475,157
2113,159
2278,159
2889,154
2897,151
2919,159
3220,153
3248,155
41,156
88,153
253,155
291,156
378,155
873,156
939,154
1330,156
1920,155
2257,155
2528,158
2691,156
2953,156
3022,154
3063,157
3656,155
629,157
678,157
864,155
947,160
1188,157
2030,160
2550,154
2737,160
3154,155
3289,157
3572,156
448,159
720,158
804,159
1348,163
1690,157
1713,165
2169,159
2244,161
2791,164
3135,160
3146,162
3345,158
3427,161
552,159
1254,160
1738,167
1738,160
1779,161
2131,161
2670,161
2709,172
2755,160
2908,160
3125,160
935,161
1119,163
1181,164
1694,162
2879,162
3261,162
694,166
740,169
810,164
1196,163
1295,167
2266,163
2599,166
3019,164
3165,164
3465,169
3516,165
253,168
726,165
824,166
937,168
1254,165
1838,168
1850,166
1912,167
3153,167
3599,168
487,168
821,177
1391,176
1467,168
1506,168
1678,169
2492,169
2928,169
659,170
803,169
1164,171
1407,174
1698,170
1795,170
2531,170
2542,173
2985,176
3019,172
3114,172
63,172
754,173
997,173
1083,170
1199,172
1317,173
1767,172
2564,175
2890,173
644,172
864,175
872,180
2151,183
2241,183
2251,175
2516,176
3459,178
3524,174
610,186
645,176
768,179
953,175
1129,176
1349,176
1756,185
1811,176
1914,177
2274,176
2724,183
2873,178
2923,178
3135,183
3153,182
3285,176
374,182
718,180
1184,180
1251,179
1298,178
1373,178
1512,179
1733,179
1763,197
2009,183
2492,185
3256,191
3400,180
3601,182
3612,178
385,181
754,181
772,184
850,182
1024,185
1241,180
1653,183
2609,180
2652,186
2982,189
3173,181
3565,180
3583,182
147,181
394,183
1401,182
2426,184
3035,181
3549,181
302,183
407,197
1309,186
1445,191
2621,188
3014,191
3268,187
3393,186
3578,187
44,186
487,191
793,192
1040,188
1129,185
1362,187
1382,193
1414,189
2202,189
2457,189
3366,185
3431,188
3571,186
56,187
670,187
678,190
1064,187
1782,189
2601,192
2874,189
1691,188
1706,190
1791,192
3204,193
3532,188
3541,191
640,197
658,192
783,198
1233,193
1257,192
3214,194
3322,199
3498,193
101,194
689,198
925,194
996,194
1267,193
1422,194
1455,194
1673,196
2431,194
3558,194
249,199
573,205
665,198
975,198
1060,198
1461,198
1497,196
2577,202
2719,198
2799,198
477,199
958,198
1311,203
1684,198
1905,200
2419,198
2603,206
3166,198
3489,198
3551,198
267,201
729,205
746,200
941,204
966,203
988,200
1422,200
1476,199
1773,205
2448,204
2460,202
3028,200
3250,200
3330,201
3737,201
309,203
508,204
1331,205
1387,207
1540,202
1646,207
1783,205
2206,205
2393,201
3304,203
3599,202
1194,211
1207,204
1444,208
1679,206
2563,204
3248,207
3474,211
3489,211
3509,207
3519,210
3639,203
70,206
213,205
1062,206
1112,207
1290,208
2285,205
2310,206
2638,206
3012,206
3074,207
3169,206
3545,209
3597,210
594,209
1124,213
1166,208
1275,213
1355,208
3198,213
3269,207
3412,210
890,214
1069,209
2038,210
2247,211
2342,213
2630,212
2641,216
3219,210
3420,210
423,217
905,213
1043,213
1461,215
1721,215
2033,214
2425,212
2440,212
2564,223
3336,213
3382,212
3458,214
685,220
735,216
828,213
920,217
1022,218
1204,214
1664,221
1920,216
2358,216
2400,213
3281,217
278,218
641,218
1103,217
1224,217
1317,219
1343,216
1438,217
1533,218
2090,216
2396,218
2405,217
2582,215
2840,216
3374,217
3428,218
3447,215
3627,217
50,218
217,219
842,223
1155,220
1245,216
1929,220
2428,218
2527,218
3111,220
3263,219
3690,217
3734,219
18,220
496,220
823,220
998,221
1136,223
1172,220
1629,222
2620,222
182,223
1224,238
1239,222
1349,224
1514,228
2485,223
2851,224
3198,225
3234,223
3385,221
3667,223
3716,223
174,223
205,227
589,225
957,223
1259,226
1481,228
1563,226
2186,234
2349,224
2361,225
2586,225
2603,225
2928,225
3077,225
3082,224
3490,223
3618,227
875,227
1148,232
1180,224
1465,227
1474,227
1578,226
1791,227
1942,224
2080,228
2146,228
2264,225
2294,226
2861,228
2911,229
3031,226
3497,228
74,229
462,227
602,230
893,230
1002,229
1610,227
2248,229
2620,230
2899,234
3330,230
3418,232
136,228
860,230
908,230
1182,234
1191,230
1250,237
2284,230
2317,231
2543,230
3167,230
3504,230
3628,230
3644,232
429,232
534,235
677,234
710,232
1117,232
1127,232
1215,234
1867,233
2036,233
3221,236
3267,232
3380,232
3569,235
133,235
661,233
2276,243
2334,240
3519,233
3585,235
3629,235
3702,237
3721,235
232,236
788,238
933,238
1170,237
2238,237
2317,245
2355,236
2468,236
3041,236
3169,236
3187,243
3312,240
3540,246
3561,237
3728,236
288,240
1888,240
2153,238
2387,244
2413,244
3642,237
452,244
518,239
1197,239
1232,241
1818,239
1992,243
2356,247
2460,242
2473,243
3237,241
3462,240
3558,241
329,246
634,242
707,242
721,242
773,242
947,242
988,242
998,241
1090,251
1931,247
1977,242
2289,242
2440,248
3101,246
3268,246
3387,243
3700,245
3724,241
400,246
590,246
1008,247
1741,244
1854,245
1947,245
2159,244
3169,254
3465,248
3498,246
3671,251
18,246
439,246
623,249
837,257
908,246
1340,247
1841,251
1989,246
2169,248
2457,248
2482,245
2720,250
3689,248
642,253
1202,248
1748,253
1769,253
1779,249
1869,251
1902,255
1940,248
1965,248
2022,249
2030,249
2035,248
2112,248
2499,249
2618,247
3216,250
35,250
189,252
728,249
812,250
820,255
1673,254
2306,250
2533,252
2822,252
2892,258
3153,256
3226,251
3322,251
3433,252
3491,256
3518,249
3572,257
3712,254
565,254
1176,259
1194,255
1695,255
2157,262
2377,256
2453,253
2506,269
2641,252
2928,254
3459,253
242,255
348,257
374,256
1210,253
1251,257
1424,254
1758,257
1786,254
2407,260
3315,255
3552,256
262,259
392,257
1230,258
1918,257
1956,258
2352,257
3144,258
3202,255
3332,258
983,256
1185,259
1732,258
2026,261
2427,259
3127,260
3221,267
3299,258
3306,260
3317,259
3464,257
3513,257
3676,263
3695,264
186,259
865,260
1999,261
2133,259
2606,262
3187,264
3204,265
3604,261
3727,263
1702,262
1838,261
2177,262
2612,263
2794,262
2878,266
2885,262
3134,263
174,267
367,264
881,267
1448,265
1714,270
1966,266
1980,264
2058,268
2190,264
2396,269
2779,264
2788,268
3118,264
3396,268
3478,266
324,270
1753,270
1771,277
1788,271
1889,266
2559,265
2916,265
3281,268
3299,268
3346,266
3358,272
3414,269
3516,266
3745,266
846,267
1233,271
1659,273
2121,271
2500,270
2520,270
2899,271
3323,269
3377,268
3526,274
3543,271
3586,267
300,271
490,269
600,272
1180,273
1742,280
1939,270
2138,275
2930,271
387,275
826,272
1166,272
1815,275
2199,271
2920,272
3557,273
169,275
1928,276
1964,277
2060,274
2379,277
2408,277
2418,274
2433,279
3271,274
3309,275
3344,274
3373,275
3467,274
18,277
299,277
337,278
789,279
1187,277
1194,278
1342,277
1725,278
2190,283
2467,276
2631,276
2762,277
3187,280
3435,278
3483,277
270,280
519,278
683,277
830,279
2576,281
3296,279
3397,287
105,280
202,281
561,282
591,284
711,282
744,282
1568,292
1798,283
1822,280
2366,281
2666,283
2724,280
2873,281
680,285
839,289
1162,283
1592,282
1710,285
3370,283
3415,284
3422,282
3568,282
290,284
533,286
574,284
809,286
1170,286
1182,287
2708,287
3466,287
3550,283
56,286
103,286
1322,290
1334,285
1545,285
1600,288
2839,285
3302,293
3388,290
3536,291
3588,286
134,292
692,290
799,291
1550,289
1722,288
1777,288
2636,290
2726,290
2886,289
3163,289
3429,287
644,290
720,290
1799,290
2492,291
2569,292
2645,290
2850,291
54,292
173,294
184,294
219,295
485,292
1779,294
2163,293
2653,294
2741,294
3434,291
73,296
154,295
494,297
612,294
1729,295
1758,294
2506,294
3284,293
3408,298
232,299
421,297
670,307
753,297
1159,295
2466,296
2512,298
3327,300
745,300
820,302
833,299
1599,303
2500,299
3573,297
77,303
334,300
683,302
1535,303
1572,301
1724,300
1743,302
2662,303
2676,302
2691,306
2893,303
3290,299
622,302
705,310
1111,305
1412,304
1589,303
1713,304
2259,302
2642,303
3358,302
1509,307
2544,302
3120,305
3373,305
3386,306
503,313
610,307
925,311
1189,315
1460,306
1541,310
1616,308
1752,306
2232,310
3399,314
3430,306
3488,307
336,309
341,311
721,310
788,311
804,314
1580,314
1633,311
2529,310
2542,309
2759,314
3574,307
733,311
759,311
813,310
2626,317
2751,311
3423,315
3464,310
3510,313
3725,309
532,311
770,313
848,314
2707,317
2895,311
3109,316
3439,316
3471,313
3608,314
3641,317
3696,312
3710,313
798,314
918,317
1524,314
1592,314
3431,315
3445,314
3677,312
3731,315
278,315
452,316
897,318
1455,318
1474,316
1721,318
374,318
1630,320
2590,320
3484,319
3492,317
3517,322
3682,319
302,331
1539,323
1554,322
2732,321
3387,320
3474,320
776,322
3457,325
3497,323
766,326
1101,327
2542,328
3533,324
200,328
293,325
552,327
612,331
1226,324
1630,328
2775,331
3061,329
3549,326
618,328
634,327
646,334
852,328
1090,327
1419,333
2246,332
2285,333
2580,330
3448,329
3672,329
465,331
794,333
1485,332
3157,330
3429,331
3476,331
3506,330
3530,333
3744,332
480,333
912,334
920,332
930,332
2983,331
3459,333
3559,335
474,334
904,335
1042,335
1381,336
2687,340
3546,337
3660,335
292,338
713,344
949,336
1195,339
1353,336
2261,335
2766,341
317,338
474,345
727,339
926,337
2590,339
2720,349
2794,343
3167,337
436,339
1008,342
1724,343
813,342
919,342
955,344
1198,343
1646,345
2574,342
3554,344
3571,342
3596,342
3618,347
935,344
944,344
1044,344
3298,348
3483,345
296,358
381,346
504,350
697,350
1266,351
2706,349
2996,348
3468,348
3672,346
3693,349
456,353
531,349
794,352
807,350
1339,351
1358,347
661,350
1482,353
3713,350
438,352
816,354
1587,356
3076,352
3476,354
3725,352
383,353
413,355
619,358
1362,354
1546,358
1608,353
2695,357
3032,356
3534,361
3710,354
3740,357
311,356
1448,360
1510,356
1714,357
2635,361
3508,354
425,358
1499,369
2572,358
2618,358
3294,364
3339,363
3493,359
523,364
735,362
1323,366
1360,365
1729,361
2674,367
2725,363
3462,366
3746,361
408,362
646,363
1520,367
1575,366
1736,362
1845,362
2760,363
3399,366
3520,363
3568,363
3636,364
424,373
630,363
655,366
1412,367
1836,363
1874,366
2651,363
2744,366
2823,369
3330,365
386,367
1539,367
2891,366
335,371
634,374
1020,372
1486,375
3553,375
3574,373
3600,374
745,374
1310,371
1466,370
3637,370
358,375
376,378
962,372
968,383
1031,372
1556,374
2416,370
2426,375
2765,372
2837,374
3374,374
3385,376
3510,374
2633,372
3286,376
3336,373
3666,374
3743,377
401,378
1930,386
2407,378
3296,377
3324,377
3453,381
3589,376
1365,382
1427,379
2748,380
296,382
344,381
1440,386
2016,382
3308,381
3314,380
3435,383
3654,380
1342,388
1415,390
2784,387
3049,382
3503,385
1395,384
1427,387
2719,388
2776,385
3071,385
3670,387
3682,383
3691,384
3737,388
891,390
1222,386
2423,387
2734,388
2854,389
3063,400
3569,388
3581,388
465,391
1307,392
1758,397
3098,397
3559,389
3595,390
150,391
597,392
2696,390
3620,391
1014,392
1197,392
1320,396
2799,393
3076,391
3281,392
3694,394
1354,393
3083,396
3413,396
427,403
1134,396
1376,396
1772,396
3307,400
3428,400
109,405
1170,398
1213,403
1355,397
1368,400
2792,398
2816,400
3119,399
3279,400
3297,398
819,399
874,408
968,402
2722,400
2734,399
3239,399
3288,400
3702,401
2707,401
3452,406
594,403
674,408
858,404
1181,407
2772,406
2788,407
2847,405
3371,406
3718,405
85,407
790,406
1239,407
1762,409
1987,407
2726,409
2747,413
3102,406
3258,407
3512,409
3666,407
410,407
2800,411
2837,407
3351,411
173,413
1224,413
1321,414
1851,409
2708,412
2815,419
215,416
374,414
406,422
1746,414
2867,412
3066,412
3207,419
667,416
1001,413
3319,415
3428,418
3437,414
3594,417
3676,416
267,416
847,421
1240,418
1251,415
1751,417
2761,417
3376,417
3445,417
362,420
1448,425
2700,420
3048,419
3153,421
3253,425
3265,420
3284,419
3310,420
3370,433
386,421
1395,428
2829,421
3026,420
3273,423
3298,424
638,425
830,423
873,425
1209,423
1571,421
2347,424
2490,421
3336,422
3615,423
462,434
1364,427
2767,424
3334,427
3451,425
377,426
1200,425
1530,427
1767,426
2498,424
3506,426
315,430
328,428
545,429
1112,430
1198,436
2738,429
2762,429
3043,434
3187,427
3219,430
3426,430
1575,432
3260,436
3354,431
3406,430
3442,436
341,433
363,433
433,431
512,432
555,435
673,438
854,437
1515,438
2773,432
3056,433
3062,432
3188,434
3288,437
3400,432
3526,435
3545,432
3551,432
500,433
888,439
1449,437
1472,438
1727,435
3323,439
3333,434
3340,434
3482,435
3589,435
185,438
494,437
1123,438
1372,439
1734,437
2791,441
2843,437
3346,440
3393,436
3405,437
370,439
426,438
875,441
2698,438
3349,448
3538,438
334,443
386,443
583,445
647,442
1030,442
3146,440
3199,440
3305,440
3412,442
3499,442
3508,441
3735,440
129,442
443,445
1083,444
1223,445
2902,447
3487,441
280,445
342,445
366,444
483,446
721,444
2339,445
2690,445
3052,444
3082,450
3637,445
204,447
1127,451
3394,445
474,448
490,448
594,447
652,449
1166,451
1263,450
1472,451
1482,450
3147,447
3185,454
539,451
1312,451
2726,451
3321,451
3361,449
3387,450
3628,452
725,453
828,451
1114,453
2874,454
3614,453
3650,455
695,457
736,457
1251,455
3104,455
3284,460
3445,454
401,456
1659,457
3608,455
358,459
579,461
713,458
754,460
799,465
1504,459
1623,461
1740,459
3148,459
3229,460
3329,464
3346,462
3378,460
3630,457
257,465
770,463
1677,465
2862,461
3073,460
3178,461
518,462
830,468
3162,464
557,464
2082,466
2261,475
3083,465
3104,468
3122,464
3137,464
3430,465
3701,466
1528,470
1652,467
2646,470
3372,466
1022,470
1117,468
1159,468
52,471
735,472
777,473
1038,472
1050,474
1100,479
1393,474
1856,470
2857,471
3094,471
3146,473
3225,471
476,474
575,477
599,483
1370,475
3188,472
3302,472
2,474
174,473
505,480
530,475
1282,478
1415,476
1486,478
1500,477
1539,476
1636,476
2746,479
3179,476
3195,478
3217,476
3269,480
521,481
788,476
1849,479
365,478
565,481
1580,480
2869,479
2905,479
3163,483
3385,482
3392,478
715,481
1470,481
2726,479
2736,480
2798,481
352,482
403,484
683,483
1229,483
1379,482
1535,484
3148,488
3369,483
1046,488
1155,485
1742,482
2626,485
2639,484
2873,486
3215,487
331,489
785,486
1023,489
1052,486
1856,487
462,487
486,490
512,490
550,489
576,493
1075,486
1236,487
1394,487
1482,490
2757,492
2875,503
3198,489
3380,488
3415,487
3430,487
207,490
3187,495
3231,490
537,493
1746,492
2770,502
315,494
340,493
370,497
497,495
681,496
764,495
852,497
1033,493
1086,495
1092,498
1201,493
1558,500
3172,495
3218,497
3256,496
388,499
706,496
1072,499
3248,496
190,498
257,502
701,500
758,498
1295,506
1433,500
3232,502
1046,500
1420,506
1467,499
1509,502
2629,505
3063,505
3156,503
3274,499
736,503
808,503
1277,506
1372,503
1469,503
1488,503
2786,505
3172,502
352,504
596,505
1033,503
1309,505
1323,506
1409,508
1446,505
1535,506
1584,507
3400,505
3410,503
143,505
314,510
522,508
672,506
785,505
1334,509
1437,507
3203,506
3212,509
3721,506
133,508
370,507
483,511
582,510
831,507
1046,508
1385,518
1498,508
2608,509
2838,509
265,511
453,510
473,510
535,512
632,513
2753,511
3324,511
3370,510
3415,511
342,515
546,512
786,515
1508,513
2607,514
2812,515
3180,514
3338,512
285,516
387,520
658,515
1216,515
1312,516
1594,515
2736,514
3194,518
3295,517
443,520
463,519
586,519
827,520
1036,519
2746,519
3185,529
706,524
1083,522
1371,520
1409,520
1549,521
2509,523
2762,521
3062,521
3084,525
458,525
593,523
609,527
624,523
862,523
1070,521
2614,524
2737,530
2766,522
2772,523
2812,527
3072,521
377,524
1048,524
1058,524
1228,528
2857,524
3335,528
495,525
685,528
783,528
1033,527
1202,527
1292,527
1319,526
1329,526
1397,525
1535,544
2607,528
2651,527
3316,525
485,535
520,526
517,534
860,531
1045,530
1445,536
1547,531
3346,530
354,530
372,531
455,534
638,532
1165,531
1372,532
1395,532
3245,528
3256,530
170,533
342,535
542,534
597,534
727,538
1482,531
1869,538
2772,534
3354,533
178,535
280,535
319,538
698,536
766,543
879,537
1033,536
1465,541
3072,535
3092,534
3200,534
222,535
553,537
622,536
1053,544
1098,537
1416,537
3390,536
362,543
472,538
641,540
1082,538
1125,541
1208,543
1381,539
1484,543
1554,541
2649,538
2851,538
3083,539
3174,543
3290,538
3312,538
3445,538
3051,539
202,542
422,556
495,549
786,543
1264,545
1278,542
1337,542
325,544
639,558
715,545
1385,544
2542,547
2781,545
3051,545
3358,543
245,547
291,547
584,555
1243,546
1883,548
2562,546
2980,550
3304,545
279,548
312,552
487,550
767,550
1076,550
1085,552
1782,553
2849,551
3166,547
3207,556
3276,549
3379,549
505,552
683,553
1300,550
1498,551
2777,555
3097,553
433,556
1224,555
1439,552
2624,551
2767,550
3075,553
3184,551
616,556
728,555
2616,554
2747,556
483,555
521,561
1130,556
1138,555
1276,557
1799,557
344,559
476,557
1037,559
1152,559
1901,558
161,560
324,560
662,561
739,560
1253,563
1423,561
1806,560
1918,560
2514,564
2620,564
2751,561
2759,561
2836,561
3068,562
58,563
463,562
487,568
2610,564
3107,564
3133,568
251,566
284,566
731,564
1386,565
1472,564
1788,563
1802,565
2827,563
3180,564
3713,564
265,567
331,565
1031,570
1332,568
1823,566
1946,568
2771,567
2815,566
741,581
768,569
1061,569
1268,572
2480,571
3075,568
530,571
798,578
1229,573
1351,572
1400,571
1412,572
1639,570
2146,571
2782,575
465,575
700,575
1281,575
1528,580
1542,577
1938,572
2632,574
3123,575
314,575
510,578
550,577
591,575
1044,575
1145,579
1489,575
1644,573
3086,581
3654,575
3665,573
322,578
419,576
477,585
560,578
1210,577
1293,577
1379,575
1435,577
1628,582
2511,577
3036,577
3050,581
3069,580
3262,578
3279,578
14,578
266,580
286,580
599,578
1199,579
1611,580
1750,579
3097,589
3198,579
354,579
388,582
694,587
1385,580
2126,579
2368,584
2673,589
2789,584
3182,582
3314,579
310,581
336,585
417,595
539,586
1513,583
1787,584
2467,588
301,585
663,587
1157,587
1190,587
2446,585
2482,587
2650,585
3146,586
3169,585
253,586
342,586
415,584
442,586
620,588
777,586
822,591
1129,590
1166,592
1587,596
2505,587
3079,592
3161,587
283,588
313,587
1066,588
1077,589
1301,590
2737,589
321,591
735,593
1115,595
1681,591
2609,589
1060,592
1833,600
2497,596
2696,598
2710,594
555,600
653,594
1371,601
1646,595
2263,595
2643,596
2654,596
3226,594
534,598
1462,596
1538,596
1974,596
2234,596
2395,595
2618,599
3108,600
3161,597
3181,597
3387,597
3671,597
259,599
289,598
488,601
873,600
1144,601
2407,597
3072,599
216,601
1352,602
1578,600
1625,602
2483,602
2632,603
3216,601
3642,601
3660,599
456,606
612,604
646,604
869,606
1166,604
1607,606
2320,603
2380,605
2437,608
3704,602
228,604
476,606
513,604
661,606
1133,605
1555,603
3000,607
3155,605
163,609
607,606
800,608
1105,608
1485,608
1518,606
1730,608
1762,613
1926,605
2288,612
2370,607
2608,610
2640,610
2715,607
2775,609
3058,610
266,610
492,612
564,608
876,609
1851,614
1970,612
2454,608
2473,609
2553,611
2621,611
2766,614
3085,609
3091,609
200,611
350,610
1168,610
1676,611
1736,612
2464,612
2604,610
3241,610
230,612
422,613
629,622
1994,615
3046,612
3678,612
3691,613
346,615
784,615
1365,616
1596,615
2169,615
2352,615
2588,620
3207,614
382,614
524,616
538,620
579,617
1860,620
1883,623
2093,623
2503,618
2682,619
2995,616
3024,625
3152,615
1168,622
1477,621
1563,619
1582,617
1663,619
1790,618
2246,617
2446,623
2548,619
2796,621
3073,620
3626,619
3660,618
14,621
404,619
429,627
1899,620
2803,621
3079,624
384,624
415,628
1779,625
2225,628
2243,625
2671,622
3164,629
3718,626
308,624
325,625
1572,624
1690,624
1913,630
2635,632
2980,632
358,631
497,627
654,631
2199,628
2562,629
2681,628
3055,627
3087,628
3398,625
239,629
343,628
512,630
1397,628
1676,627
1716,628
1787,629
2433,630
2485,637
2598,630
3182,628
266,632
1452,630
1579,635
1693,633
1927,635
2022,632
2036,633
2281,633
2466,630
2611,632
2793,629
3598,631
186,633
311,632
793,635
1246,632
1429,633
1837,644
2188,634
2292,631
3039,641
3148,631
3156,631
1139,636
1412,636
1729,636
1895,634
1962,637
2048,637
2369,635
2453,636
2585,640
2662,632
3176,634
3191,633
3217,634
3607,636
825,639
1111,640
1490,636
1759,641
1803,636
1861,638
2082,637
2357,637
2546,638
2614,646
3049,636
3207,637
3632,639
70,638
1311,640
2175,639
2652,639
2752,637
2998,642
3057,644
3086,640
3661,639
129,641
171,641
322,643
522,640
850,641
1701,640
1719,640
1788,643
2284,641
2294,640
2600,642
3182,643
206,642
1119,643
1967,644
200,644
520,647
535,650
1139,644
1412,647
2220,660
2462,645
2984,645
3464,645
34,647
40,645
396,647
496,646
1123,646
1491,651
1690,648
1812,648
2082,646
2198,648
2434,646
2482,645
2800,650
3157,648
3618,647
274,649
415,653
503,651
1101,650
1160,655
1739,651
2072,651
2219,651
3174,661
3231,648
3236,647
435,651
586,653
613,652
2000,653
2169,650
2278,655
2488,650
2597,652
3086,652
3141,654
3185,651
3220,653
155,651
381,657
442,655
1594,656
2452,656
2927,656
3212,653
373,654
521,654
790,654
802,654
2020,654
2238,657
2468,656
3196,654
3032,658
3201,659
310,658
431,660
578,658
598,660
1236,657
1270,659
1414,659
1445,661
2005,658
2414,664
2590,657
3159,661
3189,664
3371,658
463,661
786,665
