x,y
897,497
1049,497
1213,496
1518,497
1643,500
1878,497
1888,498
1931,497
1976,495
1913,499
2286,498
447,500
905,501
1144,506
1656,502
1983,500
2294,500
923,503
1358,503
1454,503
1478,501
1759,503
1838,501
2163,503
2222,502
2333,503
1237,503
1751,505
2042,503
2090,504
2124,507
2369,503
1025,505
1035,506
2068,508
432,507
1019,510
1136,510
1544,511
1646,512
1850,509
2187,510
2294,510
2313,511
1819,517
2383,512
2490,511
998,515
1006,515
1484,514
1717,514
2114,516
2458,514
1014,516
1422,518
1498,515
1525,517
1656,518
1882,517
2273,517
2415,517
1601,520
1858,517
1328,519
1409,522
1090,522
1181,524
1273,522
1492,522
1778,526
1503,524
1526,524
1586,525
1875,523
1907,524
2046,523
2500,524
668,528
970,527
1118,528
1418,526
2399,526
1710,528
1000,530
1912,530
2285,529
2301,531
703,534
1481,532
1790,532
1900,533
715,534
1516,534
1969,535
2238,536
631,537
1011,537
1020,538
1293,535
1429,536
1593,536
1620,538
1722,536
1933,536
1950,536
2451,537
1114,539
1136,540
1330,539
1632,539
1693,540
1741,539
1758,537
1885,537
1926,538
2137,539
1322,539
1650,543
1869,540
1943,540
2150,541
2355,539
1288,543
1366,545
1466,542
1568,554
1672,542
1864,543
2014,545
2058,542
1212,543
1538,544
1548,545
1978,545
2383,544
1322,547
1448,546
1490,547
1599,546
1642,546
2378,546
648,548
950,547
1121,551
1376,548
1736,549
1851,548
2102,547
695,551
1502,550
1530,551
1607,550
1778,551
1816,553
1837,551
2434,550
1426,552
1663,551
1947,553
956,554
1107,554
1408,555
1469,555
1597,556
1746,554
1798,564
1827,555
2249,554
2422,554
1274,557
1627,557
1680,557
1691,555
1805,556
2076,556
1058,557
1494,563
1664,559
1915,563
2266,557
1421,561
2154,560
2442,559
795,564
899,561
1114,563
1326,563
1713,564
2720,563
1338,564
1465,564
1638,566
1650,565
1701,564
1730,563
2314,565
1479,568
1609,567
1764,567
1899,567
1623,569
1778,569
1875,568
1886,569
2038,568
2448,569
611,569
945,571
956,572
1253,569
1980,571
2045,572
2418,569
892,573
1087,572
1206,572
1758,573
2011,572
855,574
1311,574
1971,574
1190,577
1241,581
1387,577
1696,579
1712,578
2362,577
996,577
1060,579
1404,584
1464,579
1485,581
1575,579
1829,579
1862,579
1991,578
905,581
1137,579
1258,581
1503,581
1875,581
1911,583
1937,581
2093,580
1512,587
1744,582
1962,584
2160,582
2669,582
1003,586
1267,584
1301,584
1556,586
1716,583
1752,585
1781,583
1788,583
2001,584
2107,585
2301,585
1370,587
1599,588
1640,586
1767,586
2060,585
2304,586
1927,592
2432,587
890,590
916,590
1899,589
2494,593
1200,592
1779,593
1798,592
959,596
1262,595
1447,594
1768,595
1893,598
2014,593
2384,595
922,598
1031,598
1102,600
1243,596
1251,598
1360,599
1386,596
1417,597
1721,597
1850,596
2424,596
632,598
985,602
1526,601
1653,599
1704,599
1740,599
1943,605
2188,597
2194,598
908,602
954,602
1228,599
1267,600
1408,600
1454,600
1484,600
1517,600
1620,601
1882,601
1966,601
1977,602
2094,601
2107,602
884,601
1392,602
1497,606
1596,603
1798,604
1869,602
2209,602
1088,604
1844,605
2068,603
2315,605
1228,606
1268,609
1291,607
1373,606
1742,608
2028,608
2085,608
1511,609
1766,609
2054,608
2114,608
2357,609
1073,610
1238,610
1280,613
1425,610
1602,611
1693,616
1714,612
1786,610
1833,610
2283,610
2456,611
1437,612
1452,614
1551,612
1798,611
1987,613
2518,614
954,614
1351,615
1963,613
2062,616
2209,615
653,617
1259,616
1327,616
1677,615
1709,619
1760,617
1788,619
1811,616
1854,621
1916,620
2037,617
2469,617
2480,617
1200,618
1248,619
1310,620
1508,620
1526,619
1726,621
1292,621
1421,622
1971,625
2010,622
942,623
1263,625
1442,621
1469,622
1566,623
1604,623
1757,621
1828,621
1841,623
1929,625
2168,622
2395,622
2431,624
1462,626
1580,626
1767,625
1904,624
2175,625
956,625
1341,627
1752,629
1978,625
1222,629
1243,631
1325,628
1353,627
1368,628
1515,630
1609,628
1626,629
1737,631
1867,628
2044,629
2078,627
2345,629
812,630
974,633
1278,636
1583,637
1601,631
1719,635
1860,631
2497,630
603,633
1204,633
1570,634
1819,633
1876,634
1904,632
2000,640
2023,632
2032,633
2138,635
891,635
1076,636
1346,634
1404,634
1459,636
1493,635
1613,638
1690,634
1835,635
1950,636
1982,635
2058,634
2350,634
1233,637
1335,638
1360,637
1777,636
1804,641
2362,636
883,642
1052,639
1176,637
1327,638
1377,640
1428,641
1896,639
2026,639
2156,641
2206,640
2273,640
2507,637
2557,639
856,640
1204,640
1246,643
1537,645
1644,641
1702,639
1771,642
1828,641
1932,642
2475,642
1402,643
1465,650
1480,644
1505,643
1652,641
1972,641
2190,646
2236,644
2426,642
958,643
2045,644
2218,645
1170,647
1392,649
1596,649
1693,648
1720,647
2118,648
576,649
647,648
872,650
1222,648
1326,650
1736,648
1834,650
1992,649
2079,650
1196,650
1234,653
1283,650
1580,650
1596,662
1903,654
2052,651
2087,651
2178,651
2279,650
2289,649
883,651
1222,657
1417,653
1516,652
1666,654
1736,655
1768,654
1923,652
1978,653
2159,655
2209,651
2298,651
2486,652
866,656
1142,655
1209,654
1758,656
1783,654
1843,654
1862,655
1885,654
1915,654
1949,654
569,657
1303,657
1336,657
1400,656
1484,659
1543,660
1625,659
1889,661
1942,655
1260,659
1614,659
1689,659
2014,659
2300,658
2607,660
1102,661
1291,660
1386,660
1956,660
2243,660
2397,660
920,661
1135,663
1149,664
1188,661
1838,663
1852,665
783,664
858,664
959,665
1328,663
1574,666
1654,667
1712,666
552,677
905,665
1178,666
1237,667
1871,671
1906,670
2399,668
1169,666
1254,669
1317,671
1410,670
1469,672
1479,669
1618,668
1672,670
1857,671
1878,666
1883,671
1224,672
1279,680
1296,671
1416,670
1628,671
1763,673
1989,672
2116,670
2179,670
2616,670
2014,676
2521,672
824,674
886,675
1247,675
1447,679
1597,676
1637,675
1648,675
1838,684
2150,674
2158,675
2217,674
2509,677
607,676
1570,676
1852,678
1899,678
1119,678
1156,677
1727,678
1915,678
1954,678
1978,679
655,680
1149,681
1228,681
1315,683
1328,685
1700,680
1724,685
1739,684
1750,680
1823,680
813,682
1113,683
1559,685
1573,683
1649,683
1671,686
1677,682
1925,684
1932,683
841,685
1157,685
1252,688
1462,683
1906,684
1918,685
2042,686
2052,685
2103,685
1352,686
1600,686
1849,687
2061,685
1366,689
1422,689
1436,688
1616,692
1684,698
1752,689
2002,689
2070,689
2140,689
2326,689
1267,691
1341,690
1429,691
1806,692
1959,691
2108,691
2172,691
2192,692
762,692
1102,693
1154,693
1231,695
1299,694
1313,693
1596,694
1606,694
1950,703
2429,694
543,696
866,693
1127,694
1194,694
1287,699
1632,694
1743,696
1856,697
1915,700
2150,694
1420,704
1695,696
1832,696
1982,700
2110,696
2215,697
2282,696
2362,695
2580,697
565,700
1344,701
1557,699
1643,698
1723,701
2020,698
1119,700
1212,700
1272,700
1371,701
1651,701
1894,702
2047,703
2084,702
2206,700
2377,700
2462,701
1409,702
1843,701
2109,702
2314,703
1060,706
1279,705
1585,708
1697,707
1864,706
1880,707
2060,705
497,706
799,707
1265,706
1305,710
1837,709
1929,705
2100,707
2217,706
2332,705
2346,705
869,708
1221,709
1239,708
1457,708
1468,709
1986,710
1997,708
2165,708
2326,709
2394,710
2486,707
1253,710
1443,712
1552,712
1783,711
1189,713
1475,717
1892,713
2236,712
2484,713
1409,715
1464,716
1561,724
1642,714
1720,720
1837,725
1932,723
2055,716
2077,715
558,716
1279,717
1381,717
1400,716
1777,716
1966,715
2142,716
1101,720
1244,720
1363,719
1390,718
1432,720
1445,724
1514,719
1694,723
1944,719
2003,719
2121,719
986,722
1062,720
1255,721
1617,719
2171,720
2186,722
2217,720
2247,721
1135,722
1143,722
1177,723
1291,726
1337,723
1345,724
1356,722
1374,722
1525,723
1593,723
1605,723
1798,723
1972,723
1978,723
2008,725
2050,722
2181,724
2377,722
958,725
1112,724
1421,725
1813,726
1890,732
2072,724
2154,722
2210,725
2396,724
1192,727
1361,727
1387,728
1625,726
1742,726
1922,732
2025,738
2803,727
782,729
947,728
1428,728
1679,730
1705,734
1789,729
1945,731
1960,734
964,732
1084,730
1103,731
1173,731
1268,732
1307,731
1402,730
1484,730
2406,729
2516,731
1002,732
1138,734
1200,732
1334,734
1542,734
1725,734
1908,733
1996,730
2012,733
2257,734
2308,732
834,734
1155,733
1585,735
2457,736
2470,734
868,736
1823,741
1934,736
2045,738
2374,737
1229,739
1350,739
1534,738
1755,737
1773,740
1810,739
1866,739
1990,740
2014,738
1032,742
1086,741
1475,749
1563,740
1619,740
1670,742
1740,741
1802,739
1896,740
2082,742
2210,740
2232,740
2395,740
1218,741
1308,744
1339,743
1853,751
2170,742
1077,745
1103,745
1284,744
1418,746
1749,746
1961,751
2125,744
996,748
1067,745
1205,749
1275,749
1315,748
1357,747
1543,747
2305,746
964,747
1570,747
1914,750
600,750
953,750
1146,755
1327,755
1371,753
1441,751
1769,752
1904,750
1928,750
2067,750
2185,752
2532,749
471,753
827,751
1083,753
1274,754
1429,751
1462,753
1922,752
1937,754
2349,753
732,754
880,756
973,756
1046,756
1173,758
1198,761
1242,754
1307,755
1423,756
1499,755
1946,754
2049,755
2106,755
2245,753
2600,756
700,755
768,755
989,757
1002,757
1012,758
1215,757
1533,757
1643,756
1978,756
2021,758
2262,756
2525,756
590,758
1434,758
1614,760
2155,760
2239,757
2583,757
756,760
1226,759
1254,761
1310,762
1453,762
1996,760
2041,761
2095,762
2414,761
894,762
960,764
1076,762
1106,766
1286,762
1342,763
1482,761
1507,762
1608,761
2014,766
2051,766
2116,762
2171,762
2573,762
476,765
947,764
1294,768
1329,766
1645,764
1951,767
1992,765
2026,766
2308,764
1227,768
1247,766
1358,768
1409,768
1436,766
1599,766
2078,769
2127,767
2467,767
2526,766
1082,769
1240,769
1546,769
1583,768
1620,769
1711,777
2244,771
2259,767
2482,770
635,770
696,771
722,768
967,773
1070,770
1403,771
1426,770
1494,771
1980,772
2158,771
2267,768
1019,774
1115,774
1158,773
1278,773
1369,786
1442,773
2010,772
2571,771
814,773
929,772
1179,774
1246,773
1265,776
1322,775
1344,782
1420,784
1560,775
1630,776
2131,774
666,775
1188,778
1219,780
1284,776
1513,776
1652,777
1659,777
1772,775
1998,778
1496,778
1503,778
1623,778
2006,777
2382,777
869,781
876,779
1063,781
1356,781
1382,779
1398,779
1548,780
1990,781
2273,780
780,782
1600,781
1969,791
2520,782
1238,793
1286,785
1592,785
1607,785
1907,785
2018,793
2110,783
2220,784
885,786
1303,786
1320,788
1713,789
1980,789
2162,786
877,790
1047,788
1054,787
1211,789
1273,800
1544,790
1789,790
1886,788
2029,787
2041,788
2288,790
1012,796
1262,790
1901,794
2127,792
2145,791
2631,790
771,791
887,791
1143,793
1569,792
1938,792
1998,799
2058,802
2062,792
2154,792
2229,792
881,796
1216,797
1332,797
1354,796
1379,799
1528,792
1707,795
1891,795
2249,798
2278,796
2554,794
455,794
574,797
870,796
1203,799
1312,798
1522,796
2064,797
2428,798
611,799
914,798
1514,797
1937,810
2218,800
1344,801
1588,802
1692,803
875,802
928,802
960,804
1037,802
1224,804
1289,802
1357,812
1429,810
1552,803
1716,803
1980,801
2028,802
2198,802
485,805
802,805
866,804
910,804
996,804
1024,803
1232,807
1298,804
1635,808
1684,804
1828,806
1848,809
520,806
1259,806
2169,807
2272,807
2654,808
565,807
912,816
1072,807
1120,810
1321,813
1340,811
1475,814
1511,810
1589,811
1915,810
877,809
1207,811
1244,812
2108,810
2154,810
2319,810
1020,813
1105,811
1114,814
1225,813
1374,813
1394,812
1620,814
1661,813
1675,812
1827,814
1879,811
2186,812
2219,812
2335,816
696,813
1009,814
1078,813
1529,815
1834,814
1994,818
2084,814
2555,816
1686,818
1887,816
2171,820
2625,816
869,818
880,818
900,819
1266,829
1695,819
2158,823
2253,817
2589,820
890,822
999,821
1083,820
1108,823
1205,823
2118,836
2303,820
2479,821
1062,822
1218,823
1650,822
1665,823
1759,823
1840,823
2083,823
2232,822
1187,828
1312,829
1394,824
1480,827
1498,826
1751,825
1947,826
2348,825
2712,827
758,826
1242,833
1337,830
1384,827
1521,826
1545,827
1581,828
1763,829
2047,826
649,829
1362,827
1568,828
1782,832
1835,830
374,832
904,831
1003,830
1395,833
1508,830
2059,831
2359,831
713,831
916,832
1222,837
1358,832
1871,833
2264,832
2407,831
2681,833
1481,837
1571,833
1706,838
1850,835
1927,834
2188,836
2304,834
400,835
670,838
698,836
1231,836
1451,838
1691,839
1979,839
2137,837
2239,839
2272,835
2604,837
2666,835
965,838
1183,845
1295,845
1346,837
1523,837
1778,839
1881,838
1911,840
1956,841
2312,837
2590,839
873,840
994,841
1257,842
1461,842
1537,842
1594,841
1855,840
2036,845
2462,842
655,843
894,843
929,842
1197,842
1323,852
1366,844
1386,841
1670,844
1946,841
1971,846
588,845
736,844
986,845
1122,844
1146,845
1156,845
1375,846
1411,848
1421,845
1442,843
1500,846
1721,843
1796,844
1859,845
2177,844
2188,844
2207,846
758,846
911,848
920,847
1054,848
1471,857
1524,846
1987,848
394,848
1132,848
1334,849
1453,849
1747,849
1834,848
1899,848
2065,848
2100,849
742,850
1223,851
1620,850
1914,852
2030,851
2549,850
2610,860
612,852
1238,852
1947,852
2077,852
2336,852
2383,853
2555,855
510,853
1351,854
1391,854
1494,855
1511,855
1726,854
1904,853
1982,856
2124,858
2245,854
2311,855
865,859
930,857
1137,859
1407,855
1823,860
1867,857
1987,868
2280,857
2494,855
977,858
1168,858
1218,859
1243,858
1385,857
1809,858
1887,863
1925,858
2179,858
2320,859
1075,862
1128,860
1191,860
1299,868
1584,861
2045,861
2098,860
2139,863
2371,860
2473,859
2598,865
823,868
922,862
1177,861
1198,868
1267,862
1355,868
2188,862
2693,863
554,864
1045,866
1500,867
1638,863
1948,867
2023,864
2032,864
2520,865
2627,864
808,869
1133,875
1159,865
1482,865
1650,865
1724,866
1881,866
1933,864
2104,867
2129,866
2472,866
929,868
1909,868
2045,868
2663,871
979,872
1280,870
1490,872
2221,870
485,872
1043,875
1078,875
1222,874
1571,875
2092,872
716,875
1178,876
1314,875
1332,876
1638,873
1644,874
2063,877
2483,874
2726,877
997,879
1118,877
1230,878
1449,878
1477,877
1654,876
1955,876
2163,879
2390,876
471,878
1273,878
1429,878
1839,882
2152,878
2341,879
618,880
1260,881
583,884
1356,885
1457,883
1620,883
1683,883
394,884
592,883
858,884
1087,885
1100,886
1186,890
1491,884
1610,887
1936,882
1992,887
2420,884
879,886
1053,887
1075,892
1165,890
1332,890
1437,889
1543,886
1872,885
1945,887
1977,886
2121,887
2348,888
1065,891
1150,888
1267,888
1513,887
1844,892
2035,888
2085,890
940,892
1785,891
1917,890
2280,891
2308,891
2322,891
2634,892
210,892
901,893
1662,892
1744,895
1982,892
2108,893
2207,892
2337,892
2444,893
2589,893
2648,894
2670,893
346,894
796,894
915,894
1312,897
1796,895
2192,898
2269,894
2366,897
1084,897
1096,902
1149,897
1259,897
1573,897
1727,896
2039,898
1160,898
1474,899
1998,898
2005,898
2122,897
2172,903
2469,900
1248,901
1598,901
1654,900
1920,900
2333,901
827,903
872,905
1154,903
1582,904
2350,905
2375,904
383,904
719,905
1614,903
1989,908
2310,902
807,905
913,906
936,906
1034,908
1230,906
1278,907
1321,907
1384,906
1870,909
1889,908
2339,906
851,908
1426,906
2254,908
1620,912
2023,910
339,916
413,914
979,914
1409,911
1431,913
1733,914
2010,912
2299,913
2654,911
624,913
891,914
957,916
1002,915
1085,913
1213,914
1374,914
1798,917
1922,912
2089,915
2195,914
2349,920
2365,915
2395,915
2407,914
2419,916
2459,914
2617,915
860,917
909,916
1055,917
1142,917
1148,915
1388,916
1611,916
1660,919
1935,917
2041,915
2169,917
2387,917
834,919
1293,918
1440,918
1995,919
991,921
1543,921
1983,921
2019,920
2474,922
1035,926
1070,923
1113,923
2505,923
2623,923
504,925
523,926
650,922
1098,925
1124,925
1205,927
1275,929
1893,924
1916,928
2010,933
2008,924
2327,925
2363,924
2666,923
2744,926
514,927
660,927
818,928
948,926
961,925
1014,926
1420,926
1706,926
2270,937
749,928
848,936
1734,929
1743,929
2441,927
2647,930
2661,929
485,932
878,931
966,929
1082,932
1116,930
1930,931
2144,931
2378,930
2534,930
561,932
590,932
1139,934
1153,934
1722,933
1758,933
2045,933
2085,932
2110,932
570,935
768,933
985,935
1053,934
1327,937
1964,936
2040,934
2252,936
2630,935
321,937
947,941
1234,936
1974,936
2539,936
2606,936
693,940
1163,938
1202,942
1790,938
490,949
545,940
821,954
1219,942
2453,944
354,943
2157,942
2283,944
2324,943
2367,943
762,945
786,945
1054,945
1294,951
1297,943
1936,950
2169,947
2492,948
1003,946
1236,948
1310,948
1916,946
2197,946
2428,948
2483,948
394,948
956,948
1188,948
2022,949
676,950
781,952
802,953
884,949
2144,950
2153,951
2559,955
856,954
1946,953
1995,960
2512,954
2549,953
533,954
616,954
1814,956
1904,956
2204,955
538,957
897,955
939,959
961,957
1024,958
1186,960
2031,958
2042,957
2101,957
2344,957
588,960
979,957
1009,958
1149,961
1245,960
1317,959
1916,958
2422,959
2680,960
906,960
1002,960
1096,960
1279,960
2193,962
2572,961
876,963
887,964
1258,965
1285,963
2011,964
2050,963
2282,963
2304,963
958,972
1850,966
1929,972
2312,971
746,966
776,967
868,966
2622,965
650,969
997,968
2383,971
640,969
990,975
1945,971
2280,971
370,973
2045,972
2073,976
595,975
1034,977
1051,982
1892,974
2439,974
742,976
908,976
927,977
1971,978
2022,978
2036,977
2237,976
2297,976
860,983
914,978
1201,981
2040,978
2199,979
390,981
969,982
1253,981
2145,982
2187,981
2283,981
1240,987
1949,983
2088,986
2491,984
337,983
354,984
766,984
1184,985
1217,982
1229,986
1923,986
2066,986
2195,987
829,989
2572,987
2598,987
898,988
1009,989
1017,989
1172,992
1266,990
1914,992
1986,1001
2001,991
2658,990
552,992
1042,992
2035,994
997,994
1024,995
1218,994
2112,993
2476,995
850,998
951,998
1135,1006
1178,996
1942,996
2104,996
832,999
1003,998
1064,997
1121,997
2074,1000
2240,1001
2360,998
2711,1000
574,999
902,1002
1059,1004
2093,1007
878,1002
1173,1009
1224,1001
248,1003
989,1004
1149,1007
2429,1004
2664,1006
808,1007
941,1005
1075,1005
1180,1015
2025,1009
2131,1006
2324,1014
2679,1006
2363,1009
421,1011
500,1011
617,1009
1044,1011
1053,1012
1113,1010
1994,1016
2486,1012
841,1015
940,1012
1084,1013
2049,1013
2234,1016
2650,1014
439,1015
794,1014
803,1014
1949,1014
2033,1016
2121,1017
2255,1015
2386,1015
822,1018
915,1017
1070,1018
2503,1020
582,1020
663,1018
1112,1021
2074,1025
894,1022
922,1020
1974,1021
2228,1030
2293,1020
2604,1021
1132,1022
2189,1026
825,1028
1220,1024
2260,1024
886,1025
940,1026
1150,1027
