x,y
1224,116
2592,113
2992,115
104,114
418,114
547,113
612,118
927,120
958,115
1294,120
1365,114
1397,114
1624,118
1657,115
2101,114
2244,115
2714,115
2726,114
3023,118
199,117
242,122
393,121
913,119
1196,119
1279,117
1893,119
2052,116
2259,119
2783,119
2954,119
426,124
638,121
839,118
1407,123
1674,118
2142,122
147,120
376,119
825,121
894,121
944,120
1250,121
1269,125
1911,122
1973,120
2037,120
2669,121
3015,120
555,122
571,123
842,125
2173,122
2282,124
2758,123
2811,123
291,126
526,124
885,137
1285,124
1984,124
2071,130
2546,125
2652,126
2802,125
3006,127
440,128
540,126
759,126
852,128
872,129
2764,126
2838,126
522,132
806,139
1161,136
2015,136
2027,127
2034,127
2202,128
3034,130
3049,136
128,132
306,131
334,132
964,131
1192,131
221,135
758,134
860,134
2216,135
2269,134
2974,135
2984,134
213,136
297,135
1409,136
1567,134
2030,135
2158,137
3018,133
172,137
343,136
1396,145
1491,144
2043,138
2076,139
107,140
397,140
477,138
575,145
2094,139
3026,139
459,144
1147,139
1191,142
1387,142
1977,142
1990,141
2792,144
2811,142
2990,140
330,142
416,144
496,142
865,146
1134,144
2065,146
2671,144
2703,145
2754,144
239,150
316,146
1414,147
2102,145
537,148
612,149
771,152
2036,146
2055,146
96,149
281,149
353,153
445,151
1428,152
1994,151
2169,147
2217,148
2281,153
297,150
524,150
780,152
899,149
1010,151
1183,157
1983,151
2114,152
2137,151
2162,152
2893,151
268,152
308,153
466,153
817,157
903,156
919,153
1192,151
1977,153
2002,152
2101,154
2124,158
2182,155
2291,151
2718,151
180,155
426,155
1516,157
2340,156
237,156
290,158
504,161
1402,161
1504,156
2065,158
2224,161
2326,158
1149,161
1437,159
1554,167
2086,162
2295,159
2438,158
375,164
542,167
1165,160
2776,161
2845,163
351,170
565,162
593,163
606,166
717,161
869,164
1511,161
1535,166
415,164
440,167
838,167
855,166
2311,167
289,167
571,171
820,168
1178,170
1355,167
1437,167
2014,167
2055,169
2195,170
2262,168
2331,169
2682,169
2796,167
260,171
422,170
829,170
1073,178
2178,173
2236,171
2966,168
9,170
80,171
495,172
1593,170
1711,173
2024,171
2075,172
2253,173
74,172
1347,174
1642,173
657,176
1613,179
1679,176
2037,178
2093,178
2227,174
2774,179
2876,176
2974,177
225,182
584,176
603,177
833,177
1668,177
2111,178
2213,178
2692,179
116,178
365,180
809,184
1399,183
2262,182
485,189
766,183
1030,184
1373,181
2382,182
2966,182
688,184
782,182
793,182
1151,186
2046,187
2703,183
2888,181
287,186
318,189
524,186
549,186
756,188
799,185
1673,187
2175,189
2223,187
2280,189
2293,185
2894,186
2955,188
381,185
1126,187
2074,189
2083,186
2108,189
269,192
507,190
574,187
783,190
1010,189
1047,189
1344,193
2845,194
112,190
771,192
1020,193
1068,192
1078,189
1084,192
1137,191
1357,193
2250,199
2992,197
0,194
135,192
791,192
2288,194
2420,195
2792,201
2811,194
2822,206
2876,192
198,194
598,199
747,196
997,196
1215,194
1572,197
1678,200
106,198
341,199
824,198
2271,203
218,199
734,199
1146,201
2160,200
162,200
228,201
452,210
530,199
560,203
718,202
1692,205
433,202
680,204
707,204
1008,203
2098,210
2192,209
2236,204
2297,201
2457,206
2746,202
2941,205
514,203
528,209
1171,207
1619,204
2050,207
2147,209
2377,205
2857,210
3049,205
116,208
155,208
250,212
348,207
396,209
1350,210
1378,208
2265,210
210,209
577,211
762,207
1046,210
2762,211
2868,209
24,212
41,212
146,210
409,212
482,214
516,214
727,212
997,211
1024,212
1133,218
2167,212
2385,212
2808,211
3008,217
3028,210
3039,213
293,213
565,212
655,214
751,213
773,216
1255,211
1432,214
2141,214
2429,216
2780,214
2922,215
556,219
682,216
716,214
763,217
806,216
1330,216
1389,214
152,216
189,221
205,218
354,217
535,218
741,217
1365,219
2224,220
2892,217
3067,218
12,219
670,219
1311,221
1566,221
1607,222
2263,220
279,221
368,221
403,224
578,221
705,221
1165,222
1280,219
1296,223
2182,229
2798,224
2885,222
357,223
547,222
660,223
692,224
1003,225
2249,226
2399,223
3058,224
23,225
266,229
430,228
985,225
1455,224
2909,229
2931,227
3019,235
52,230
223,228
732,229
874,229
1063,225
1658,226
2154,231
2431,226
2920,225
3068,227
1333,229
1582,227
1596,228
167,232
203,234
353,231
473,232
748,233
858,235
1154,234
1253,233
1320,229
2170,235
23,233
1503,234
1574,233
2222,233
158,234
248,241
454,238
568,235
645,234
700,237
1135,235
1291,235
1599,236
1614,235
1630,234
1638,237
2264,235
2817,236
215,236
386,239
656,239
677,240
1269,241
1584,239
1656,242
2396,243
3035,244
18,239
70,240
115,241
225,239
435,244
1938,250
2213,242
2848,242
2935,244
77,243
570,246
1626,247
11,244
1607,246
2827,244
285,247
512,247
739,247
1595,248
2429,254
548,251
620,250
707,247
722,250
938,250
1648,249
2328,247
2418,250
2800,252
2892,251
2963,250
188,250
217,252
342,251
370,252
470,251
694,252
910,252
1012,252
1164,258
1236,251
1736,254
2046,251
2295,258
2405,257
2834,254
2853,253
64,255
150,253
416,254
638,254
967,253
1180,261
1269,256
1349,253
1540,256
1554,252
2137,253
3008,253
42,254
276,256
451,255
488,255
713,255
737,256
1616,255
2818,256
2902,258
2,257
252,258
350,257
504,258
598,255
1147,258
1253,257
1488,257
2153,257
2541,259
2920,257
430,260
526,262
896,260
1571,258
2643,258
21,260
271,267
304,261
397,262
609,261
690,263
702,260
913,263
1340,264
1451,262
1505,263
1524,261
1944,265
2966,261
84,264
594,266
993,264
1589,264
316,264
660,266
721,267
1106,265
1131,266
1209,270
1288,269
1934,272
2556,264
2878,265
2889,266
971,269
2863,266
3063,270
653,271
703,268
1084,272
1273,271
376,273
535,271
559,276
919,273
1165,272
1311,272
1619,272
406,273
477,275
947,274
1242,275
1412,274
2901,273
57,275
197,275
622,274
637,275
1043,275
1068,282
1096,278
1324,277
2704,276
2984,279
89,277
281,279
500,285
667,279
695,280
893,277
1230,280
1594,275
2563,277
2863,280
2919,278
363,279
2237,281
2342,280
2964,278
48,280
339,282
463,282
648,282
875,285
1607,282
1630,283
1647,283
2181,281
2315,281
2832,280
2906,284
2972,283
106,284
134,283
203,284
607,281
1045,282
1160,283
1204,285
1297,283
1311,284
411,284
621,286
679,287
1220,287
2284,294
3012,285
332,294
533,288
720,293
855,288
1140,295
1428,289
1922,289
2441,287
2482,289
2581,291
2955,291
113,289
184,290
488,288
603,290
3000,295
3038,290
82,291
415,291
661,292
696,292
1400,291
76,293
361,295
1351,293
1566,293
2223,294
2501,293
857,301
94,304
254,297
1258,300
1316,298
1371,296
2188,302
303,300
385,301
823,300
1227,298
1285,301
3040,304
187,302
611,302
2916,302
19,307
253,305
513,302
1444,309
1481,305
2404,312
208,306
402,305
537,306
620,305
905,309
971,304
2328,304
2384,305
2927,306
35,305
349,307
710,309
924,309
942,313
556,310
1132,312
1212,309
1304,309
1327,312
1640,308
3025,308
293,311
632,312
2977,313
52,312
86,315
107,316
483,313
857,314
1495,314
1588,312
2199,316
2255,315
450,315
578,317
615,318
2477,313
2494,318
2529,318
2691,313
305,327
1260,316
1282,319
1380,317
1410,319
1643,318
2190,318
591,321
698,319
716,320
1113,326
488,320
657,322
1099,322
1236,323
1337,322
2327,322
2964,321
2997,324
32,322
843,323
860,325
1000,324
1262,322
2278,321
2290,322
2363,323
257,324
638,328
731,324
1324,326
2274,332
2521,332
135,328
175,328
465,327
513,330
1959,332
2345,328
2650,327
906,331
978,331
1797,330
2974,327
604,336
617,330
2467,333
2930,340
143,335
472,333
663,335
1339,334
1937,335
2259,337
2545,331
2975,333
3053,336
376,336
567,338
930,341
1093,335
1222,336
1422,334
2544,335
192,337
432,343
458,338
838,337
2377,341
93,339
167,340
408,343
829,341
866,347
894,340
966,345
1148,344
1259,343
1555,339
2441,339
2628,339
127,342
490,342
523,349
875,340
949,344
1171,347
449,349
653,345
1124,347
1209,343
1303,346
1445,344
2572,344
2669,344
2687,345
678,350
1345,345
1964,347
2357,344
2391,343
2400,350
611,349
826,350
2537,352
2632,351
460,349
630,350
1353,350
2561,348
389,351
559,352
834,352
978,351
1324,350
1390,352
2019,350
2619,351
70,353
850,359
1251,352
1525,354
2478,355
2966,352
124,354
377,359
645,356
1187,355
1396,357
1626,356
2175,357
2666,356
2696,356
85,356
531,357
542,357
590,360
1143,359
1163,359
1307,362
2643,369
3041,362
292,359
879,361
1225,359
2160,360
2946,359
452,359
570,362
621,361
1274,362
1354,361
2207,363
2720,362
213,363
547,363
630,363
826,363
901,367
1043,366
222,367
294,365
1459,364
1654,365
2532,367
2957,366
370,369
499,371
675,368
938,367
1469,368
2671,368
142,369
288,368
521,372
652,370
1161,369
1348,372
576,376
826,373
2173,376
2697,372
344,375
607,375
878,372
1030,386
1181,374
1225,374
1311,375
2726,375
3065,377
285,376
1250,375
1612,377
2536,379
2977,378
364,377
534,378
849,377
927,382
1129,377
1478,377
2354,376
115,379
910,391
1364,379
2289,381
657,381
892,382
1189,383
2449,383
451,385
996,383
1467,383
2186,383
2747,384
55,385
163,384
549,383
1180,386
1207,387
1235,386
1325,388
2347,388
2380,384
120,388
518,388
712,386
826,391
848,387
2364,387
2494,390
2732,387
261,390
382,392
621,387
866,388
955,390
483,392
587,391
638,395
1218,392
2991,394
549,394
616,397
893,394
1243,395
246,396
283,396
347,395
430,397
602,394
2162,396
2224,400
2284,395
2379,396
3010,397
167,398
216,394
327,407
947,397
965,398
1005,406
1192,398
3025,399
504,401
720,400
900,399
2742,401
578,403
663,403
1137,403
1337,402
1435,401
2342,411
259,403
524,404
851,403
2411,405
46,405
488,406
834,404
2173,406
113,408
256,413
348,406
557,407
887,412
2151,417
2194,408
2262,412
201,413
908,410
1376,409
2384,408
2623,408
2686,417
3036,411
361,411
398,410
510,414
545,414
1582,412
2751,414
2773,412
297,411
389,416
425,420
496,413
577,412
1077,414
608,415
835,420
875,421
2235,416
3056,419
129,420
282,420
915,427
1223,420
1242,420
20,423
64,422
637,424
962,427
1166,424
1393,424
2309,427
2382,430
258,426
812,436
1063,424
1103,427
2764,425
38,427
142,425
541,428
936,428
1069,432
1337,429
1701,426
2227,431
2342,427
2358,428
2810,430
2992,426
3002,429
108,428
314,429
869,431
1240,430
1273,428
2081,430
2272,430
2757,430
3012,430
39,434
266,431
285,438
851,430
2153,433
2173,432
838,434
883,433
999,440
1262,436
348,435
2317,436
3022,436
18,441
216,445
317,438
558,438
1292,441
1439,439
1566,439
2119,439
2574,443
2718,437
298,441
433,441
457,439
655,438
939,441
1280,441
695,442
799,442
1016,444
1252,441
1345,443
1640,442
2528,441
2689,439
65,444
335,444
448,447
506,446
616,442
1299,441
194,447
531,445
837,446
1204,447
1408,442
1588,446
2138,444
422,446
467,447
547,448
661,448
875,448
2315,444
3059,447
163,449
1322,452
2127,451
3030,449
1,451
44,451
144,452
320,453
615,451
808,451
1305,451
2157,450
2676,451
2806,450
387,453
112,456
1010,453
1188,456
1234,460
92,459
279,459
620,458
1251,456
1267,460
1568,459
2135,458
2518,458
3021,459
825,463
892,471
1361,460
24,460
162,464
196,466
393,459
543,460
600,462
867,466
919,461
990,464
1305,464
1334,462
2300,468
2475,462
2532,462
44,465
73,462
216,462
304,464
578,465
3060,465
422,464
731,464
1081,470
1531,466
2450,467
2523,468
148,466
633,467
805,467
974,471
1176,467
1591,470
2125,469
139,471
375,466
468,477
1557,470
2112,470
18,471
233,470
444,471
514,472
554,471
592,472
671,471
913,476
1216,473
2545,478
2630,471
2759,473
319,473
423,476
1109,474
2148,475
2406,479
2611,473
213,475
944,476
1138,479
2207,479
2440,473
352,477
499,482
1176,477
75,478
440,482
635,481
758,481
1232,480
2632,480
2740,481
555,482
858,483
1117,482
30,484
267,483
786,484
1195,484
1273,482
1588,483
2093,482
2114,484
2636,482
2768,483
2858,483
289,487
329,485
339,483
359,485
456,486
530,485
576,485
985,485
1105,487
1531,485
96,488
1215,484
2214,489
2361,491
2442,490
2537,491
58,491
112,490
155,499
626,488
953,489
1259,491
1550,491
1641,490
2156,488
2412,489
2424,496
2675,489
125,492
467,490
494,492
806,491
1080,491
1213,499
1514,494
1565,490
1629,490
307,498
392,496
864,493
1047,492
2127,504
2188,495
3032,494
22,494
404,496
736,495
1337,499
1596,493
2035,494
2158,498
2323,497
562,497
1280,500
1383,496
1665,499
2110,496
141,499
336,500
461,499
584,500
927,502
1049,499
1090,499
1196,502
1478,501
2666,498
76,500
88,503
422,503
508,499
602,501
777,501
1071,507
1429,500
1633,501
1703,501
1727,502
2058,500
2480,505
2495,505
2538,501
2733,506
259,503
532,503
635,504
836,503
880,504
907,503
1001,503
1222,502
1612,503
2000,505
2250,504
2677,503
2720,503
549,514
861,503
941,507
1228,507
1683,506
2108,506
2142,506
2456,503
14,513
1513,508
1759,508
2027,509
2060,509
3040,507
3060,507
516,507
673,511
867,510
1256,511
2865,510
2095,511
2160,512
1,511
644,512
1190,512
1220,515
2347,514
2536,512
138,514
276,518
568,515
974,518
1503,516
1527,515
1539,516
1657,515
1962,517
2074,518
2496,516
508,516
735,518
942,521
1985,517
2695,517
213,520
989,523
1201,520
1747,520
1779,522
1798,521
1814,520
1904,521
2477,520
2600,521
518,521
537,521
1130,523
1459,522
1686,522
1937,521
957,527
997,521
2005,524
2109,524
577,526
864,524
921,527
1234,526
1853,526
1874,525
2312,525
533,531
560,526
782,528
826,527
1171,528
2496,528
2514,528
2546,527
244,534
271,530
512,530
886,530
1416,532
2013,528
2104,530
2163,526
2470,527
291,535
803,531
894,532
968,535
1008,535
1180,531
1219,533
1974,532
1990,532
2618,530
2694,532
2727,530
116,533
443,533
995,533
1037,533
1069,532
1383,534
1481,536
1884,537
98,534
855,537
1024,536
1134,535
1240,536
1710,534
1728,538
2053,540
2115,537
2549,537
2002,537
2017,539
2140,537
2150,539
85,539
138,541
825,540
1832,541
1844,538
1931,538
17,542
484,545
954,541
962,549
995,543
1037,542
1979,544
2381,542
514,543
1498,544
1960,546
1963,541
2092,546
2399,543
2410,546
2784,542
53,545
164,548
198,546
308,545
453,547
563,548
806,545
896,544
1171,546
1222,545
1393,545
1684,545
1765,547
2763,546
3066,545
6,547
29,548
234,551
919,550
1030,546
1118,547
1555,547
1854,549
2045,548
2250,549
43,549
328,552
771,549
1016,551
2036,553
2712,548
469,550
1152,551
1354,552
1880,548
2159,553
2379,553
2430,551
461,552
390,555
596,556
785,556
1262,558
1800,556
2016,555
2586,556
2725,561
147,559
360,561
450,558
539,559
1105,556
1150,559
1665,558
1872,559
1913,559
2169,558
250,560
280,562
530,560
902,561
986,559
1179,557
1996,565
2095,558
494,562
803,562
1191,563
1890,560
3048,562
263,565
425,566
462,564
1985,565
2036,561
2058,566
2386,563
167,566
515,567
610,567
923,562
1089,565
1228,573
1698,566
1924,565
1956,564
2084,566
2805,567
311,569
777,567
931,571
1040,569
1177,565
1938,573
2425,568
2471,570
2577,568
3021,571
70,572
217,570
544,570
559,570
882,571
992,571
1156,571
1900,574
2433,569
33,572
129,570
467,573
1209,571
2067,572
342,572
575,575
1058,576
1630,575
1963,576
2226,572
2355,573
12,576
594,577
961,575
1480,574
531,578
1582,592
1826,578
2427,578
175,580
947,582
2572,580
406,581
520,583
1131,580
1185,581
713,583
735,582
988,582
2414,586
2766,582
446,585
902,586
1333,585
1979,585
2021,589
2070,585
2702,592
541,588
573,588
845,588
872,590
1117,586
1994,590
2342,589
2532,593
2721,591
1146,595
1157,589
1731,591
1824,588
1917,588
1947,591
1975,589
2591,590
2715,589
419,591
920,593
1062,590
1327,591
1861,590
2479,597
330,594
660,593
1508,596
2579,594
74,596
233,595
1847,594
2395,600
548,598
741,599
882,600
1073,597
1118,598
1872,599
2686,602
3006,598
220,602
447,600
526,604
573,600
774,602
1086,597
1173,600
2292,607
2515,602
426,602
688,602
893,604
947,606
1028,611
1481,604
1543,604
159,601
934,604
2371,608
2738,601
962,606
1410,607
1467,607
1560,608
1880,607
2115,606
2582,606
3033,606
56,608
203,607
478,608
598,608
760,607
805,609
95,611
736,612
861,611
2012,608
2409,608
2601,610
2739,607
3060,608
517,621
696,612
1050,612
1088,618
1121,612
1150,610
2129,611
2572,611
108,614
503,612
928,613
1179,617
2508,614
63,616
75,617
645,617
1339,615
1577,616
1926,616
2532,613
3050,617
454,619
915,620
934,619
1778,617
1820,618
2114,617
2378,618
45,619
98,619
122,620
1071,620
1296,621
1557,621
137,622
574,622
958,621
1051,626
1144,623
1640,623
3002,620
3017,627
492,625
805,622
1615,628
1895,627
2393,623
94,625
818,626
1467,631
1921,626
81,628
157,626
186,632
365,625
463,627
854,629
948,629
1597,629
2528,626
28,626
752,629
909,631
966,629
1114,630
2578,632
2995,629
29,633
377,633
601,630
609,631
834,630
882,632
928,632
2176,634
2564,630
3050,631
3066,630
148,634
224,634
355,634
464,632
1000,634
1020,635
1444,636
2231,634
2264,632
2404,635
13,635
61,639
328,635
498,634
545,634
565,636
767,637
900,639
1068,641
1394,639
1696,640
2999,636
3026,636
3035,639
279,639
308,640
457,638
965,640
975,640
1534,654
1766,640
2265,645
2512,640
3067,641
510,642
559,642
1549,642
1926,645
2558,641
217,643
698,647
839,642
34,645
1374,648
1486,647
2095,646
442,648
922,647
999,648
1022,648
1420,650
1433,647
87,649
107,648
1568,651
1621,653
2133,651
2933,648
377,650
845,652
1875,653
2062,659
2558,651
2977,657
3060,653
1705,662
1820,654
2456,657
2569,654
2588,655
2691,652
192,655
404,653
1470,655
341,667
352,656
458,656
528,658
749,656
1671,659
2019,659
3068,658
113,659
237,661
1040,659
1456,658
1642,660
3036,657
287,665
702,662
821,659
1063,661
1095,661
2912,663
932,664
1415,663
1467,666
1694,664
2275,665
258,664
537,665
1497,668
1555,666
1587,666
1866,666
1931,667
2250,666
2429,666
2461,667
2947,665
3003,669
155,669
834,666
2235,667
3031,667
55,670
1052,670
97,671
171,672
394,673
802,671
987,671
1190,674
78,674
974,674
1227,674
1381,672
1768,673
1855,679
137,675
461,677
948,673
1684,675
223,682
514,676
872,679
1251,679
1411,678
1464,681
2683,677
15,682
2164,681
2359,680
1019,684
1160,679
1602,684
2196,682
2474,681
2658,683
38,686
104,682
488,685
944,686
1261,684
1401,696
1734,685
1936,690
2737,683
3022,685
64,684
96,688
306,686
979,685
1359,688
1786,684
2156,686
2444,688
2992,685
3047,686
182,693
263,690
1785,689
2254,697
2420,690
943,696
1004,692
61,689
991,692
1637,693
1674,690
1803,693
1905,691
2033,690
290,699
313,694
1476,700
1612,695
1742,694
2493,693
2724,701
66,697
559,696
1224,695
1917,695
2631,697
821,696
875,698
894,705
983,700
1019,698
1150,698
1768,698
2014,701
2936,697
3015,701
1589,699
1977,703
2437,707
2667,710
917,705
1056,702
1437,703
1620,701
2532,703
2596,701
2705,701
2963,701
3056,703
129,703
196,702
225,707
234,701
259,703
486,703
570,703
745,703
1165,705
1497,703
2505,703
21,704
945,704
1006,705
3038,709
520,707
970,707
2473,707
2636,706
927,711
1566,711
311,717
840,712
1955,712
2335,712
2361,712
2686,714
604,714
1548,713
2049,712
2106,713
2545,720
17,713
394,715
580,716
1316,715
1985,718
2000,714
945,720
1445,718
1802,716
2657,719
1410,725
1817,720
2032,719
2449,720
3002,722
3021,719
209,723
975,722
1009,722
1971,721
66,724
177,724
232,726
957,723
1389,720
1982,724
3013,722
596,725
765,726
901,726
1287,725
1463,724
1474,726
1505,730
1750,725
1948,724
2129,728
2296,729
2463,725
250,731
283,728
403,728
552,729
891,729
1444,736
2649,728
2991,729
326,729
579,729
707,735
1259,729
1516,729
1774,732
1880,730
2151,729
56,732
293,734
450,730
924,731
966,732
1204,730
1546,731
1793,734
3046,731
23,733
119,735
1568,736
1607,733
1705,735
1727,736
1838,734
2100,737
337,738
782,737
945,734
1266,736
1350,737
1861,736
2021,736
69,739
582,738
1915,737
2120,744
2153,736
195,739
256,738
1979,740
3020,741
164,742
392,741
562,743
630,742
1469,741
2830,745
2532,754
147,745
319,746
614,743
654,748
2129,743
2774,744
2986,744
255,749
2152,749
2767,744
235,748
2586,749
4,751
99,754
375,754
935,753
1796,752
1846,751
1857,756
1937,754
2732,754
2955,750
866,755
901,752
1241,754
1440,755
3049,755
208,755
231,758
960,755
1462,754
1892,755
2572,755
139,756
437,757
583,759
604,755
1922,759
2551,761
2949,759
3022,760
1553,757
1697,758
1748,763
1840,763
294,761
451,763
488,763
503,765
1160,763
1352,765
1585,764
543,764
1331,767
1376,768
2568,766
199,769
561,770
620,771
1517,770
1609,768
2130,765
2938,772
90,768
840,769
929,772
1123,769
2983,770
3,770
1307,771
2520,774
403,775
445,775
1324,775
2699,775
2728,777
152,781
317,778
502,775
902,776
2131,778
2547,776
2959,775
3005,775
1876,775
1952,780
2980,778
633,781
1146,780
1347,780
1525,777
1826,779
1903,780
774,782
849,783
1131,784
1297,782
1332,785
1385,781
1786,784
2218,788
2568,784
1227,781
1376,782
1521,784
1615,784
1976,782
165,791
411,786
912,785
935,785
1232,784
1538,786
1907,786
1990,788
467,797
1195,793
1674,787
1755,787
2399,785
2998,789
3016,790
185,790
288,791
521,791
1321,790
2326,788
338,792
383,790
505,791
1154,793
1310,792
2746,793
2951,791
107,797
698,795
870,795
2306,797
2524,800
2547,796
2613,795
151,798
353,798
412,795
617,800
825,800
914,798
2008,795
2426,795
2924,796
211,796
586,799
717,800
1214,798
1514,798
227,798
401,806
1288,799
1925,798
2138,800
2948,800
643,801
954,802
1056,803
2141,800
417,812
939,803
1483,807
1761,812
504,804
872,806
1159,807
1594,806
1734,808
2420,807
84,809
848,809
1798,806
2941,808
795,817
968,808
1513,811
2345,811
2886,808
1680,811
1692,810
2172,811
2194,823
310,814
537,819
1401,817
2093,815
2334,812
671,816
830,817
856,814
1378,814
1430,815
1864,817
73,816
553,815
2965,820
584,826
742,818
1420,823
2894,821
606,824
868,821
909,824
927,824
1128,823
1712,823
2424,823
3005,823
3048,820
97,823
372,822
1488,825
278,827
509,825
834,828
1846,826
1987,825
2124,828
2181,834
2956,827
2986,828
397,828
685,827
877,828
2356,826
630,830
656,832
798,831
854,832
1413,833
1882,831
2097,829
2288,830
164,834
229,830
291,830
360,832
1734,835
1757,832
530,835
558,834
1384,834
1673,835
1789,842
2315,832
1303,836
1312,838
1493,835
1603,836
348,838
1208,838
1838,836
1851,838
2840,844
184,840
320,840
786,844
1291,840
2129,838
2871,841
595,840
2213,849
2396,843
198,842
1753,844
1975,847
3017,842
523,847
1324,847
1342,845
1777,847
65,845
652,846
667,847
859,848
1506,848
1526,850
1547,848
