x,y
1250,568
1557,573
1417,574
881,580
1197,577
2024,581
1487,582
1881,584
1695,586
962,590
1542,592
1973,592
882,595
1122,596
1433,598
1475,598
2011,597
1389,602
1508,604
1632,604
1289,606
1356,607
1536,607
1989,611
2012,613
2024,616
1047,619
1379,617
1635,619
1336,623
1403,625
1894,625
1479,629
1640,626
1126,631
1164,632
1659,630
1879,633
1905,635
1210,643
1614,641
902,647
1862,646
1558,651
1044,651
1212,655
1370,659
1857,658
1874,655
1617,663
1769,662
1654,661
1579,667
1668,663
1722,666
1121,664
1905,669
1505,680
1496,670
1778,671
981,678
1484,681
1491,673
862,685
874,684
1420,688
1107,688
1143,690
1198,688
1579,691
1905,690
936,693
973,689
1560,696
1571,696
1667,696
1879,695
857,709
1614,699
1699,706
1179,709
1785,715
944,715
1286,715
1213,717
1469,721
1561,722
1331,726
576,726
1241,729
574,730
1293,733
1750,732
1854,735
1263,736
885,736
1150,738
1781,738
1283,743
1518,742
934,743
1740,749
993,752
1379,750
1048,753
1099,754
1164,751
1578,752
1804,753
1912,755
1340,757
1466,757
1004,756
1066,763
1030,770
1905,767
1703,771
1413,775
938,778
1847,777
1450,781
873,789
1345,789
1077,789
1751,791
1518,802
1529,803
1692,798
1290,800
1614,802
1837,802
1759,809
1395,808
1891,810
1921,813
1282,815
1313,816
1103,818
1286,833
1301,815
1139,821
1054,821
1305,821
1392,822
1530,825
1576,827
1887,822
1185,829
993,831
1341,832
1915,831
1574,840
1845,843
1779,841
1439,844
1475,849
1398,852
1444,849
1725,855
1810,851
1567,856
1764,857
1787,858
1923,857
1089,860
1618,858
1508,865
1769,863
1341,865
1521,864
1765,864
1011,869
753,872
1467,868
1205,871
1380,876
1433,878
1560,875
1910,881
795,883
1641,883
889,888
1575,886
1821,891
1957,886
1220,887
1697,896
1951,899
1448,898
1307,906
1935,903
1493,906
1625,904
1410,907
1676,906
1280,913
1522,912
1361,919
1479,921
1759,926
1936,930
1593,928
956,935
1206,934
1125,937
1300,934
1665,940
1455,945
1932,945
1518,946
1596,959
773,961
1644,961
1377,963
1779,962
1577,966
1181,971
1938,969
2009,974
1247,975
1764,975
1998,978
1630,982
1520,981
1751,984
831,988
1996,993
1596,993
1953,998
1248,1005
1762,1005
1659,1011
2007,1019
1924,1009
1560,1012
1064,1015
1957,1011
1133,1019
1474,1016
1959,1017
1532,1033
1555,1024
1934,1029
1959,1032
756,1038
1787,1034
1644,1035
836,1045
1556,1045
1993,1040
1717,1049
760,1052
1384,1055
1598,1055
1807,1062
778,1063
763,1070
1989,1071
1973,1071
782,1072
1822,1077
1990,1077
738,1078
752,1077
813,1089
848,1077
755,1081
839,1087
1833,1092
1597,1094
1813,1092
1995,1096
601,1110
1618,1110
1689,1112
848,1117
1629,1130
1792,1132
1795,1125
1828,1127
1580,1130
1655,1138
1822,1137
1833,1139
993,1139
1997,1135
638,1141
1717,1140
1806,1153
1887,1144
1630,1141
1988,1143
1650,1155
1957,1153
1386,1151
1505,1151
1378,1162
1534,1162
1781,1157
1586,1161
1764,1165
1112,1163
1069,1172
1117,1169
1549,1166
1307,1169
1458,1168
1013,1168
1494,1170
723,1177
1140,1176
1357,1176
1386,1191
577,1194
1819,1194
1247,1201
1604,1197
1789,1202
1653,1208
1554,1213
1411,1213
1423,1212
1540,1212
1062,1216
1006,1218
1621,1226
1888,1224
1474,1220
2018,1227
1718,1228
534,1235
1333,1230
1678,1232
1727,1238
930,1237
616,1240
1968,1237
1228,1242
1342,1245
1303,1247
986,1252
1840,1255
1266,1253
1455,1258
813,1257
1189,1264
1471,1256
1307,1260
1377,1264
1660,1265
1551,1268
1614,1272
1640,1268
1652,1273
1821,1269
1439,1273
671,1281
540,1281
2059,1284
1625,1284
1102,1294
1588,1293
1648,1297
1978,1303
1239,1303
1467,1302
1610,1302
1530,1310
1585,1309
1394,1310
1855,1312
1259,1319
1406,1318
1447,1320
1527,1324
1557,1330
1320,1334
915,1339
1731,1347
1811,1342
1422,1355
1626,1360
1287,1365
1507,1368
1393,1374
1738,1378
1790,1375
1656,1378
1754,1383
1698,1382
1437,1385
1922,1389
1632,1389
970,1393
2060,1392
1156,1399
1864,1400
1892,1402
1005,1402
1283,1408
1607,1406
1899,1402
959,1415
2089,1409
971,1408
897,1416
1368,1417
732,1421
837,1421
1617,1420
1769,1426
1848,1428
1510,1430
1708,1433
1574,1438
1673,1449
1807,1454
1098,1458
1034,1465
1224,1461
1453,1464
1183,1465
1626,1464
1663,1467
1694,1469
1271,1478
601,1483
1604,1485
675,1491
1124,1489
1758,1489
1659,1494
1365,1495
1135,1507
1872,1506
1113,1518
1126,1511
1615,1524
1393,1527
1852,1530
928,1539
1723,1539
1124,1546
1403,1540
1457,1545
1110,1551
1228,1558
395,1559
1019,1563
2147,1561
1505,1566
1522,1565
1660,1571
1459,1570
1156,1582
1338,1580
1763,1588
1922,1590
2157,1588
2097,1590
948,1593
1523,1597
1319,1604
1851,1598
2146,1594
1149,1603
1271,1601
654,1615
1399,1599
359,1606
1430,1603
2141,1621
2120,1602
1287,1604
1158,1608
1133,1609
1445,1617
1807,1616
2160,1620
1230,1621
634,1625
671,1626
1416,1626
1439,1627
1273,1627
