x,y
1086,1147
866,1144
977,1143
789,1146
828,1146
877,1148
917,1147
849,1147
1008,1154
1038,1156
952,1158
807,1156
979,1155
865,1158
965,1159
1111,1159
914,1161
831,1163
844,1168
938,1166
1055,1172
897,1171
856,1171
881,1174
1088,1173
998,1174
1025,1175
915,1177
971,1177
936,1178
954,1178
1074,1178
809,1182
829,1183
1010,1186
863,1188
993,1188
1092,1186
842,1188
881,1189
813,1192
959,1192
940,1194
830,1195
978,1197
1030,1198
850,1202
900,1201
916,1202
877,1204
994,1209
933,1209
966,1210
1061,1211
829,1212
851,1212
907,1213
816,1216
841,1218
1013,1218
1083,1220
1100,1221
1110,1220
871,1224
983,1223
856,1226
818,1229
832,1232
1008,1235
1090,1234
924,1235
1022,1235
882,1239
952,1240
861,1241
986,1242
833,1245
904,1244
1031,1244
809,1247
1111,1250
996,1254
853,1259
938,1258
865,1258
979,1260
1022,1261
835,1262
892,1262
1109,1261
958,1265
803,1268
833,1272
892,1274
919,1274
963,1274
844,1276
1027,1276
860,1277
811,1280
875,1281
996,1281
1013,1281
826,1284
940,1283
970,1284
1105,1283
887,1289
854,1290
836,1291
799,1294
1005,1295
822,1295
975,1296
867,1299
858,1303
1036,1304
804,1306
987,1307
919,1310
971,1313
829,1314
865,1315
924,1319
950,1319
817,1318
992,1322
795,1325
840,1323
868,1322
908,1326
819,1328
1005,1328
1031,1329
962,1334
804,1336
878,1338
897,1338
915,1337
946,1336
938,1343
789,1345
1016,1346
996,1348
928,1352
839,1354
978,1354
1031,1356
968,1362
998,1360
1084,1362
994,1366
795,1370
1124,1369
835,1372
824,1374
976,1374
873,1377
787,1376
778,1378
989,1382
812,1386
902,1389
797,1390
832,1395
849,1395
941,1392
1001,1394
875,1399
922,1397
778,1399
796,1398
981,1398
962,1405
1031,1402
1090,1403
787,1403
832,1406
854,1414
901,1410
773,1414
993,1415
799,1418
813,1419
1013,1418
832,1423
899,1424
932,1425
951,1426
878,1427
981,1430
808,1442
1132,1442
817,1445
825,1443
943,1445
978,1447
862,1449
954,1449
928,1451
872,1457
911,1455
1000,1456
764,1460
844,1461
783,1461
1132,1462
816,1466
964,1465
944,1473
923,1477
894,1477
826,1483
958,1484
971,1483
1007,1485
845,1489
979,1488
785,1491
882,1495
1027,1499
797,1504
865,1505
934,1506
973,1507
996,1505
817,1508
1086,1509
838,1510
854,1511
997,1515
871,1526
952,1525
926,1527
799,1528
841,1526
997,1528
1015,1530
851,1529
976,1531
780,1537
808,1535
989,1534
753,1539
896,1542
944,1542
962,1544
1055,1550
821,1551
917,1551
1010,1553
796,1556
871,1555
852,1561
944,1561
771,1563
900,1563
964,1562
875,1565
985,1568
1029,1567
934,1569
1008,1572
1003,1579
805,1582
1161,1582
777,1583
1067,1585
1094,1585
978,1586
990,1586
926,1588
1023,1585
870,1590
950,1592
848,1594
796,1597
882,1598
753,1602
971,1600
1005,1600
1041,1600
1182,1602
1020,1603
857,1608
989,1607
1071,1608
976,1613
901,1616
1167,1614
999,1618
936,1620
948,1620
1072,1618
965,1621
870,1625
1096,1624
1120,1626
793,1628
921,1628
1020,1626
900,1632
972,1630
993,1639
1032,1637
932,1640
1007,1640
871,1647
884,1648
947,1648
961,1651
1032,1651
1046,1652
864,1655
1176,1659
1079,1659
792,1662
854,1668
918,1668
975,1667
817,1676
935,1681
905,1682
879,1686
859,1690
1004,1690
901,1697
927,1709
803,1706
950,1704
1098,1703
916,1707
1193,1706
896,1712
1046,1711
744,1713
1131,1719
953,1721
791,1724
1190,1722
1020,1726
1112,1727
963,1732
894,1733
974,1732
925,1738
945,1739
739,1743
998,1750
834,1753
883,1753
862,1755
738,1760
915,1762
936,1762
1116,1767
1066,1767
877,1769
988,1770
1202,1769
832,1773
1022,1775
958,1778
805,1783
893,1795
1135,1782
1064,1785
748,1798
838,1801
999,1804
870,1811
908,1814
987,1813
1035,1815
849,1823
968,1826
953,1831
1117,1830
1071,1835
963,1839
786,1844
892,1845
904,1846
939,1847
1060,1844
798,1850
920,1848
982,1854
825,1857
726,1869
931,1878
729,1888
1044,1891
946,1906
977,1909
726,1914
1024,1915
906,1922
1104,1923
895,1929
972,1936
927,1941
1114,1946
949,1952
857,1954
1049,1956
790,1962
839,1961
1108,1970
1070,1971
715,1979
1023,1978
843,2007
907,2007
717,2008
1044,2026
721,2037
844,2038
891,2042
927,2046
971,2049
1128,2052
1085,2052
1041,2058
1000,2066
795,2068
729,2074
1022,2075
1111,2078
947,2084
1060,2085
707,2093
1029,2101
722,2103
1003,2103
981,2104
765,2115
927,2123
1204,2123
979,2130
696,2135
886,2136
1091,2136
713,2146
925,2159
718,2168
856,2168
1217,2168
1183,2177
519,2188
1155,2190
1265,2198
876,2207
696,2208
760,2209
1180,2212
1101,2219
960,2219
1017,2222
810,2222
1250,2226
563,2229
523,2232
1054,2245
1133,2244
781,2255
1113,2262
751,2263
1084,2268
