x,y
1030,260
1102,260
1120,261
47,265
949,262
1551,263
1629,263
880,266
1092,265
1484,268
1569,268
1350,268
1614,269
1306,270
1414,271
1510,271
1641,271
854,274
979,274
1007,277
1246,273
1270,275
1445,273
1336,277
1532,276
1672,275
901,279
1469,283
1629,278
1402,278
1583,279
1029,286
1086,280
1113,281
1312,281
1390,280
1616,291
823,284
1284,283
1566,286
1689,282
1436,289
1658,286
1742,287
953,290
992,289
1118,292
1140,287
1254,293
1675,290
1723,288
1016,290
1236,290
1278,295
1549,291
1634,292
1087,297
1158,292
879,297
1215,300
1526,295
975,299
1483,296
1582,297
1452,303
1695,300
1143,305
1243,304
1123,304
1305,303
1600,304
1660,303
1682,304
772,306
936,304
1059,305
1265,304
1567,307
1730,306
1106,306
1421,307
792,310
835,311
1468,309
1642,311
908,312
984,311
1033,310
1048,314
1079,310
1434,311
748,314
812,314
1155,319
1493,315
1619,317
971,317
1202,314
1666,317
1517,317
1064,319
1135,319
1177,321
1277,321
947,322
1098,319
1124,318
1220,322
1259,321
1330,320
1417,323
1441,322
1589,322
36,325
1110,323
1377,325
1464,331
1636,323
1480,325
1739,328
1755,327
1085,328
1534,330
915,333
1052,331
1244,335
1346,331
1665,331
1725,332
1070,334
1095,334
1143,336
1399,333
1031,340
1367,335
1386,334
881,338
1004,338
1130,337
1230,337
1645,336
857,341
935,341
1261,340
1446,341
1482,345
1498,339
1573,339
757,342
831,344
953,342
1110,341
1160,341
1620,341
1609,346
1656,347
1211,350
1423,347
1381,348
1522,351
85,351
710,350
1059,353
1702,351
1084,353
1230,349
1360,351
1402,352
1509,351
1125,352
1574,352
1594,356
1633,354
1677,358
1729,353
1010,354
1139,354
1270,356
927,357
1039,357
1241,356
991,359
1113,358
1775,360
961,362
1164,361
1752,362
914,364
755,366
897,365
1142,370
1286,366
1297,365
1442,366
1457,366
1565,366
1659,365
321,369
1607,373
1268,370
1358,368
1509,371
1633,373
1701,370
740,373
1091,378
1237,375
1481,371
717,374
1013,374
1385,374
1421,375
981,377
1119,374
1308,375
945,378
1072,376
1580,380
1058,381
1732,379
961,381
861,384
894,384
1035,385
1446,383
86,386
1294,385
1504,385
1668,385
1689,386
1767,383
789,387
839,388
1340,387
1370,385
1463,387
620,390
1011,390
1261,387
1619,390
742,392
1218,391
1434,391
1654,393
941,395
1273,395
1401,394
1488,390
1150,396
1240,396
1579,396
767,399
226,399
711,402
975,401
1346,400
1371,399
1420,399
1557,399
1097,402
1164,401
1201,400
1388,402
1636,402
1749,403
1480,403
1512,403
1593,404
1618,405
686,406
1004,406
660,410
817,407
1043,409
1250,407
1676,410
1696,409
264,412
1084,410
1211,410
1465,410
1658,411
786,415
1160,415
1192,413
1544,413
742,417
1372,416
1408,415
1521,416
959,419
1009,417
1119,416
1181,414
1566,417
1261,420
1354,420
1103,421
1144,423
1320,423
1484,426
1585,424
1667,424
1206,425
1245,426
1387,426
1717,426
710,429
1041,428
1418,427
1431,433
1743,429
1774,428
1538,431
1644,432
1700,431
732,435
805,434
1059,433
1267,431
1338,433
1354,434
1405,439
1627,435
1682,434
651,436
1150,434
1224,435
1376,435
1445,436
1507,436
1608,436
1097,437
1111,435
1464,441
604,443
781,441
1078,444
1302,441
1587,440
687,445
1171,443
743,447
762,447
1121,446
1138,447
1153,446
1243,446
572,449
1053,448
1271,449
1648,446
1517,451
1741,450
1035,451
1207,451
1342,451
1486,452
1659,449
1762,453
1101,453
1447,454
1292,457
1322,457
1398,458
1671,456
1719,455
1256,455
722,460
1368,461
1173,461
1693,462
1589,463
1607,464
49,469
670,467
1419,466
1434,466
1624,464
21,470
541,468
1079,469
1131,468
1195,467
1229,466
1542,470
1568,468
1098,469
1274,469
1477,472
1728,471
1156,473
1456,475
757,476
1337,476
1382,475
1511,476
1650,477
1695,478
699,480
1116,480
1245,478
1261,479
1416,478
495,484
1218,483
1305,482
1396,481
1680,482
1586,483
1610,484
734,488
1178,486
1075,488
1093,489
1232,488
1497,487
620,491
651,490
1737,493
1160,495
1443,494
1765,494
1270,495
1356,495
1425,493
1624,495
1249,497
1377,498
1521,498
1555,497
1456,499
1469,499
1674,500
1789,501
707,505
1331,502
426,506
1144,504
462,507
596,506
1240,508
1395,508
1741,507
386,511
670,511
1173,510
1296,508
1311,510
1419,512
1505,512
632,515
1122,514
539,516
1199,515
1216,516
1459,516
1624,516
1708,517
1271,516
1484,516
1554,520
1767,518
1173,526
1367,524
1392,526
1521,527
1661,528
1743,526
1789,528
1294,528
1443,529
1639,528
610,532
1241,528
1422,528
1538,529
655,532
1343,530
1482,531
1716,530
683,536
1146,534
1607,534
1460,536
515,541
1727,540
1194,541
1544,542
1578,542
1631,542
1116,545
1238,546
1344,544
1508,545
1558,545
1277,546
1362,546
1136,548
1697,549
1763,550
1161,550
1647,551
1528,553
546,556
1668,554
618,558
1192,557
1298,555
570,559
1718,558
470,562
1544,561
1441,562
1465,563
661,567
1385,563
1640,563
1742,564
592,565
1170,566
1215,567
1615,567
1316,567
1344,565
1565,569
1267,572
1485,573
1593,574
498,575
1689,575
1355,576
1788,578
557,581
1463,579
1525,582
1127,582
1188,582
309,586
1381,587
1561,587
1631,587
542,592
1406,592
1724,591
504,594
580,592
1283,593
1670,592
251,595
1149,597
1573,604
1544,600
1202,605
1309,605
1598,606
469,606
1332,607
1467,606
1698,606
377,609
421,609
1442,612
1499,609
1520,616
1621,609
1135,610
1223,611
598,612
1665,614
1759,614
639,617
554,619
1180,620
1364,621
1334,624
1730,625
491,626
519,626
1148,630
1484,629
350,636
579,637
613,636
1426,637
1593,638
1214,640
1697,638
650,641
1282,640
1403,640
1548,641
399,643
1112,643
1249,644
1675,642
1640,644
1186,649
1360,648
1462,649
1509,649
546,652
1729,656
679,660
1595,660
1308,662
1570,662
310,662
463,664
1624,664
482,666
522,666
1280,663
642,670
1231,669
1340,670
1430,671
425,677
1675,674
579,676
126,678
1362,678
369,680
1122,680
1144,681
1316,681
272,683
1092,684
1391,683
1647,682
600,688
629,688
864,687
1339,686
233,690
1507,690
491,691
1406,690
561,693
657,697
1308,698
1262,697
1534,698
1629,700
801,703
385,706
746,701
957,705
1443,703
1568,704
1674,705
299,709
460,707
538,705
689,707
832,708
857,704
513,710
586,709
1042,709
1361,709
1727,709
1323,712
890,714
918,711
987,713
1130,713
1111,715
1393,721
196,723
417,723
1193,725
1556,725
352,724
567,728
628,727
1168,727
1276,728
1738,727
1699,730
1095,732
1439,731
441,732
489,733
671,735
723,734
1298,736
402,738
600,738
1143,741
1613,741
1415,745
268,749
711,751
1231,751
354,751
1637,754
178,762
595,761
1615,761
1256,763
1155,767
356,769
1214,768
631,772
1684,777
1721,777
1183,781
1433,780
706,783
1117,786
1517,783
438,789
224,789
1472,789
1051,794
1561,794
586,797
1637,799
94,796
644,805
1026,805
1444,810
1183,813
1478,812
927,817
1516,816
423,821
696,820
958,822
1071,828
1152,829
1608,831
308,832
496,832
1468,834
257,836
1543,837
1439,838
124,838
1288,843
1402,850
612,851
1190,855
131,861
1334,859
504,857
190,865
422,865
1495,863
47,866
1042,867
1451,872
1149,874
1301,874
1577,881
1525,882
525,886
1356,887
173,890
355,896
1256,897
302,897
1597,899
1472,899
1194,902
624,904
1107,903
1651,904
1693,906
1385,910
1031,911
245,918
776,924
803,923
1242,929
1291,926
143,930
1470,930
817,928
464,935
410,938
1147,941
1331,940
877,941
1546,945
209,947
780,945
848,946
960,941
1427,947
1062,949
1678,950
327,959
944,958
73,961
1615,965
509,966
1055,965
1202,968
1318,972
432,975
616,977
726,975
136,978
1115,991
1376,995
725,996
1229,999
1527,1002
1628,1003
819,1004
1437,1004
194,1008
996,1007
257,1010
1560,1011
378,1014
1140,1017
945,1018
492,1023
872,1027
1081,1027
1430,1031
1025,1037
1677,1038
148,1049
709,1055
1378,1056
1782,1056
383,1061
1035,1067
1105,1067
1449,1075
286,1077
426,1077
1319,1076
1170,1085
1749,1091
905,1091
722,1091
814,1095
1317,1098
1683,1100
74,1103
912,1113
471,1123
642,1124
1132,1131
1287,1131
722,1135
1195,1145
846,1179
1030,1181
1246,1187
1503,1201
392,1211
996,1213
1249,1234
724,1248
1124,1274
1215,1286
184,1305
334,1330
687,1331
711,1332
1213,1337
791,1334
768,1341
795,1344
603,1359
53,1370
886,1370
1613,1375
1168,1387
374,1391
601,1390
1099,1419
126,1443
1334,1454
1384,1472
162,1482
1089,1514
296,1524
665,1582
1290,1583
233,1626
1125,1636
379,1645
614,1649
12,1660
982,1663
1381,1695
851,1740
1053,1896
421,2029
1479,2257
1114,2283
239,2372
