x,y
35,271
696,272
780,275
1479,273
1551,273
1337,276
2036,282
1097,278
1208,277
1397,278
1575,277
30,275
1082,275
380,285
936,282
1143,280
39,284
1014,287
1302,286
132,290
839,287
996,287
1172,288
1495,289
1077,290
1245,290
1455,290
1538,289
16,288
29,286
858,291
1320,296
1368,291
1290,293
22,291
970,295
1573,299
10,295
32,298
1476,298
572,303
1222,301
1427,304
735,302
1205,304
22,307
857,307
884,305
1112,308
1173,306
823,310
1398,311
1526,308
1541,310
1380,310
1460,314
1507,314
1631,313
6,312
1075,314
1517,311
1557,315
1252,318
1305,317
1347,316
1135,319
1284,321
1580,320
6,319
15,317
928,319
989,322
1431,324
885,323
870,327
1160,327
1417,328
1630,325
1190,331
1481,331
1556,330
1004,332
1332,334
1097,333
1307,332
1979,330
300,340
343,340
267,342
471,337
1068,340
1965,352
96,344
1463,343
1627,342
1022,347
448,349
1171,346
1316,351
1372,347
1528,347
1197,349
2105,348
505,366
818,352
850,351
1281,351
1483,351
1507,352
644,353
697,355
1222,355
608,359
1387,356
1439,357
1452,353
170,359
972,358
1420,361
1259,361
1401,362
413,365
1084,363
1329,363
787,366
1118,366
1475,365
2081,371
1628,367
1463,368
1039,373
1095,373
1493,371
526,372
632,378
1357,377
1624,375
53,381
435,380
1294,381
2057,386
542,383
1148,385
1426,383
258,387
1074,385
1231,386
1251,386
1264,384
1669,382
2140,384
1326,387
1050,388
1170,389
1340,387
1395,388
1622,391
2126,392
294,399
700,392
764,393
1380,392
1413,393
1449,392
1537,392
972,396
1305,394
1485,395
1003,398
1570,396
927,401
1278,399
1471,399
2163,401
345,406
368,403
1459,407
359,406
880,409
1089,413
1287,408
1956,414
679,412
1193,410
1378,410
1434,411
1618,410
1393,412
1569,413
1331,417
814,420
1259,416
1497,416
2175,421
540,425
907,420
1181,421
1207,420
1474,427
775,428
1604,427
2158,432
937,430
1853,430
1970,427
646,434
1395,432
1564,431
1310,435
1434,433
790,437
843,436
1322,435
1361,434
1459,439
1500,434
100,440
1334,439
404,443
1352,440
189,446
744,441
532,445
1872,444
1147,447
1268,448
662,449
922,453
1366,450
1192,453
1528,453
1609,452
562,453
1222,453
602,459
1348,456
1490,456
1620,456
519,465
861,460
997,458
1392,460
1439,461
1511,459
1214,463
1262,462
1408,463
939,468
1042,467
888,469
1373,470
1878,468
2120,468
1011,474
1246,474
1498,474
1924,481
828,476
1319,475
1083,486
1347,478
1457,479
1142,482
1225,482
1414,479
1474,480
90,489
1427,485
430,490
1822,491
724,489
1516,488
171,493
1273,491
1738,493
532,503
631,502
1495,500
1589,503
1785,502
1067,504
1116,505
1454,503
1536,503
1548,502
905,505
948,508
1175,504
1232,506
699,510
1083,508
1522,512
602,515
261,515
1872,512
1948,510
1307,518
1593,515
1605,517
1273,518
1327,519
1545,518
862,523
1431,522
1458,525
1884,525
465,525
883,526
996,526
1060,526
1817,527
519,530
1365,527
1561,527
683,533
1027,531
1211,531
1286,531
1410,533
1335,534
1520,536
1239,538
1485,536
1598,536
239,540
1446,544
633,547
1374,544
1473,545
1556,544
900,549
1075,551
1938,549
555,554
1215,551
1359,553
1536,552
743,558
2342,554
1194,558
1506,560
1257,562
1089,566
2348,563
312,574
1476,570
799,571
649,573
859,574
1016,572
1050,573
1233,573
930,576
1175,577
1463,579
976,583
1395,584
2358,581
1298,590
1347,587
884,592
679,593
1362,593
1494,593
159,597
535,599
846,595
1439,596
429,600
938,602
1150,601
1261,601
1482,599
2282,604
1396,606
2280,616
659,609
242,614
776,614
1235,613
1097,617
1202,615
1323,618
1352,618
1137,622
1163,625
1284,625
1504,626
547,631
595,631
853,632
1440,631
769,631
747,638
1396,637
2311,639
1014,643
1258,641
1418,645
2144,639
336,644
1361,647
2123,654
869,649
1063,646
1151,645
1445,650
1472,657
1024,662
437,667
797,664
1365,668
1396,667
1438,669
1245,671
1175,672
1268,674
1153,679
719,680
1343,679
1304,688
940,689
1263,690
1481,693
1198,694
1220,698
2086,695
1121,701
692,706
901,705
1370,703
2079,700
671,709
936,709
1066,709
875,710
929,707
1314,711
1293,713
279,720
1460,718
1202,721
1261,722
199,728
746,727
819,728
1412,728
602,734
1035,733
2209,734
2169,736
382,736
2195,737
1254,742
2183,751
2308,748
792,748
1469,748
2237,748
1290,750
1362,751
130,754
2164,751
2218,751
995,754
566,761
2202,754
1120,761
1432,759
2287,767
1232,765
2206,766
2161,763
804,765
1011,768
1062,768
2231,766
1354,769
781,772
2182,772
187,775
2149,772
297,778
1586,777
2161,775
1592,783
864,785
2145,787
2223,787
942,790
2166,788
1597,793
1479,794
409,798
2317,794
923,800
1288,806
2152,805
2341,806
754,809
2304,806
834,809
2116,808
2269,812
2363,815
2099,817
2254,816
1606,821
2088,820
2110,819
2279,817
2307,819
2336,820
592,824
2127,822
2139,824
1313,826
2320,824
488,830
2267,826
111,830
1336,830
2288,829
792,833
2200,836
2278,831
293,839
723,836
2104,836
2361,836
2399,835
1285,836
1610,834
2376,837
229,841
851,841
992,839
1052,841
2117,839
2151,838
2213,840
2092,840
2167,843
1115,843
1270,846
1618,844
2186,841
35,847
2228,845
2132,850
2545,846
1306,852
1410,852
1348,857
1453,855
2116,855
2232,857
1618,853
2079,856
2385,855
2214,856
769,861
2098,861
406,865
681,867
812,866
944,862
1426,864
1623,863
572,866
2161,865
2375,867
1497,865
2396,874
2040,870
2088,872
337,875
1004,875
1631,871
2211,874
523,875
1060,876
2111,876
2443,879
2417,877
2189,877
2381,880
2021,882
2055,885
2074,882
907,884
2367,884
107,887
1640,883
1375,889
1158,892
2458,889
1453,894
199,897
721,898
1319,893
2074,899
1401,898
2438,897
2459,897
1223,904
2472,900
561,903
1348,902
966,907
1323,903
2349,905
265,911
2058,907
632,910
2406,907
365,914
857,913
1300,915
2395,912
2446,918
2470,916
2094,917
2503,918
1380,918
2122,922
2142,923
2517,921
1098,924
2029,923
2386,923
1005,924
1453,925
2063,925
2411,927
2489,929
2188,927
809,931
1206,929
1417,927
2166,934
2308,932
509,937
2102,937
2393,935
2505,935
426,940
1410,938
2525,945
2544,942
195,947
1375,944
667,948
982,946
1436,945
2044,946
2077,944
2121,947
2413,948
1326,950
2499,952
38,954
2318,951
2394,950
2303,954
1460,956
2061,956
2031,957
2563,959
2141,964
2336,969
2292,965
2486,964
2525,965
249,971
1154,968
2089,968
2451,968
2067,969
2510,973
2548,975
2049,970
2576,977
1304,975
2267,975
2562,975
1029,976
2473,981
2493,976
2588,978
2099,979
897,982
2117,983
1009,984
1075,981
2035,982
2182,987
968,987
1225,986
2158,986
2341,987
2382,986
2457,983
1591,986
2066,989
1453,989
2609,991
1118,993
1551,992
2049,993
2142,993
2593,997
1530,991
2096,994
2501,995
843,998
1482,995
2554,995
2575,995
2470,996
2120,999
2387,1000
2538,996
416,1004
1001,999
2155,1002
764,1006
2289,1002
1327,1007
1363,1006
2207,1005
2271,1010
516,1009
2540,1007
2577,1009
2063,1012
2396,1011
2604,1010
330,1014
996,1010
2091,1011
2351,1009
2416,1015
2564,1009
1076,1015
2616,1012
2631,1012
2649,1014
1417,1017
2111,1020
2038,1025
2130,1022
2160,1022
2180,1022
953,1026
2022,1023
2205,1026
2314,1024
2566,1023
1152,1025
1492,1026
2232,1025
2589,1024
1997,1028
2499,1025
1216,1028
1355,1028
2576,1027
2646,1028
2662,1028
2688,1033
1525,1031
2535,1032
2551,1030
824,1035
1355,1033
2619,1033
2135,1037
2593,1034
1346,1036
2076,1039
2049,1042
2580,1042
2665,1036
1658,1044
2226,1042
2608,1042
2108,1047
464,1047
1462,1047
803,1045
2667,1051
1599,1049
1993,1046
2089,1050
2162,1050
1498,1052
2625,1054
2642,1052
986,1056
1071,1056
1524,1054
2180,1055
2702,1052
1026,1054
1937,1056
2003,1058
2069,1056
2203,1055
1553,1058
1822,1059
2029,1057
2684,1057
1146,1059
1186,1060
2391,1060
889,1065
1100,1063
2149,1063
2171,1059
1220,1065
1890,1068
1980,1062
2121,1063
2266,1063
2049,1064
2225,1067
2408,1061
2726,1065
1944,1070
2628,1068
2658,1070
2691,1069
2709,1068
952,1073
1554,1070
2089,1072
1576,1075
1873,1076
1013,1075
1769,1076
1927,1072
2067,1076
2107,1077
11,1081
2192,1077
662,1082
1531,1080
1960,1082
2177,1080
1791,1083
1997,1087
2027,1084
2640,1082
2664,1083
2687,1081
1464,1086
1849,1085
2209,1086
432,1089
746,1090
2722,1086
2081,1089
2695,1087
2711,1088
1195,1093
1905,1093
2650,1090
2675,1090
1486,1094
2112,1094
1582,1097
1613,1097
1666,1100
1925,1099
2066,1098
98,1102
1837,1103
1968,1102
2013,1107
2090,1101
805,1106
2125,1103
1947,1106
2213,1106
1719,1109
1544,1111
1982,1110
2702,1109
1918,1112
1226,1116
2172,1113
1399,1117
1733,1115
2196,1116
2060,1118
2258,1118
320,1121
901,1119
1478,1120
1522,1120
1682,1120
2088,1119
2229,1119
1824,1121
2109,1123
487,1126
954,1124
1704,1123
1941,1122
2027,1123
2713,1123
1581,1131
1838,1129
1964,1133
1994,1133
660,1136
1922,1134
2088,1134
2143,1135
699,1137
2064,1134
2248,1136
1942,1137
2047,1141
866,1141
994,1140
103,1144
1511,1145
1823,1142
2028,1146
2121,1152
1648,1147
1806,1148
1833,1144
2083,1150
1113,1150
1682,1147
2159,1150
2268,1150
820,1153
1451,1152
2065,1151
1206,1155
1477,1156
1848,1150
1875,1159
2219,1153
1552,1156
1727,1159
1788,1158
1895,1157
2010,1157
1938,1163
1981,1159
2242,1164
443,1167
2181,1159
934,1167
1605,1168
1915,1166
2106,1171
753,1172
1758,1171
2077,1170
1038,1176
2135,1175
2012,1177
1985,1181
795,1184
207,1186
1220,1183
1543,1184
1920,1184
2256,1192
1418,1188
610,1191
1797,1191
495,1194
2091,1191
2204,1192
882,1195
1944,1198
2064,1196
2188,1195
1599,1198
2141,1195
1691,1202
1931,1200
2304,1199
1978,1205
2168,1203
185,1208
1545,1204
1620,1207
1829,1207
2049,1209
2186,1207
2295,1208
700,1210
1575,1210
1717,1211
1845,1214
1925,1212
2007,1211
2270,1211
206,1218
1946,1216
2147,1215
1404,1217
2081,1217
2198,1215
1894,1218
2098,1218
1909,1218
2216,1220
2117,1222
1756,1225
2177,1222
1803,1225
1986,1226
2194,1226
817,1229
1859,1230
739,1232
1548,1229
6,1234
1832,1231
2293,1230
1898,1233
2132,1234
2049,1235
2093,1240
2156,1239
923,1242
1298,1243
1599,1241
2069,1243
2186,1242
1365,1242
1667,1246
1974,1244
2213,1247
2286,1242
1761,1247
1040,1251
1364,1253
2025,1248
1239,1254
2119,1249
1500,1257
2138,1253
2259,1254
626,1257
2161,1255
2185,1255
1473,1260
1813,1260
1945,1258
1338,1264
694,1268
1087,1266
1638,1267
1937,1266
2041,1265
2091,1266
1179,1271
2057,1267
2117,1271
2288,1268
1706,1272
2194,1273
1957,1275
748,1278
1826,1276
1983,1281
2180,1278
1684,1282
1015,1284
1868,1282
882,1282
571,1296
1227,1290
1788,1290
2030,1287
2066,1288
2140,1287
2297,1286
622,1286
2319,1290
1892,1295
1959,1292
2224,1294
1570,1295
1615,1294
622,1294
957,1297
1766,1293
2153,1295
1850,1298
2280,1297
433,1302
902,1298
1735,1300
835,1303
2011,1301
2190,1300
1813,1305
2051,1304
2309,1303
1912,1307
2126,1307
1862,1309
2026,1308
2241,1309
1683,1312
1761,1313
1879,1311
2071,1313
1714,1313
2292,1310
367,1316
2220,1316
1650,1316
2150,1318
2305,1315
40,1322
971,1321
1894,1320
1954,1320
622,1325
758,1325
2111,1324
2187,1323
429,1328
2008,1331
1631,1327
2096,1325
1665,1330
1511,1332
1115,1336
2212,1336
2120,1336
1271,1339
720,1344
954,1342
2032,1341
1780,1346
2073,1344
2106,1345
2324,1344
1830,1344
1669,1349
1727,1352
1650,1356
550,1357
1473,1353
601,1358
1077,1361
1558,1360
1888,1360
1986,1359
1419,1365
1680,1360
1941,1365
2038,1368
2092,1367
2231,1370
1309,1372
2269,1371
2175,1372
2325,1372
1202,1376
2076,1373
1521,1376
2304,1379
1900,1382
168,1384
2056,1382
2119,1378
1665,1386
1984,1386
1925,1387
2226,1386
1757,1394
367,1394
387,1394
676,1395
2028,1393
602,1398
1047,1403
1855,1397
2153,1400
2299,1398
1171,1396
1814,1402
2114,1399
2042,1404
1054,1407
2192,1407
2269,1404
2338,1409
464,1410
1254,1408
1463,1409
1890,1408
2070,1409
2089,1407
1870,1407
1933,1411
2281,1410
2307,1411
895,1415
1989,1412
1963,1417
518,1417
2139,1424
2268,1424
1027,1427
2684,1421
1597,1427
1213,1435
970,1440
2174,1438
1075,1443
1970,1441
2320,1438
514,1441
1656,1443
1728,1443
1930,1442
2072,1442
2722,1445
1942,1447
2361,1444
76,1451
1169,1454
1763,1453
2673,1447
631,1456
1025,1452
2647,1455
2634,1457
773,1463
787,1462
2147,1465
276,1468
468,1472
1993,1466
1703,1473
1777,1473
1906,1473
2327,1473
579,1484
1809,1485
1475,1485
1924,1488
2182,1493
943,1490
2164,1496
1265,1495
1832,1495
936,1497
206,1497
944,1499
917,1497
1966,1502
2097,1504
988,1506
704,1510
2022,1511
258,1523
806,1512
2162,1515
1507,1515
2290,1513
1169,1521
1927,1523
836,1522
2720,1523
711,1523
954,1531
1182,1529
1265,1530
2713,1527
2729,1530
2064,1532
442,1533
1332,1533
2690,1534
