x,y
1029,1260
1315,1264
1378,1261
601,1265
1073,1267
1240,1277
2776,1268
3029,1269
1148,1269
1546,1270
1701,1274
444,1288
1025,1283
1123,1280
1464,1279
1187,1291
1134,1283
573,1290
1514,1288
973,1289
2923,1290
1266,1293
1367,1289
227,1298
1141,1293
375,1301
1237,1296
1300,1302
655,1298
1273,1298
1371,1298
1624,1305
443,1309
567,1304
430,1306
539,1308
1304,1314
2726,1312
1116,1311
1274,1313
1381,1308
577,1316
890,1322
1717,1320
119,1324
1232,1323
961,1320
1435,1324
646,1321
1657,1325
695,1323
1129,1333
1336,1337
2602,1334
943,1333
2831,1337
1690,1336
1202,1338
887,1343
1292,1341
1372,1343
3031,1343
1143,1343
1413,1354
1500,1356
1593,1358
1663,1362
683,1360
939,1365
3,1365
1114,1367
1245,1366
2668,1367
1212,1367
1276,1372
1542,1364
1290,1374
1028,1377
874,1379
1477,1376
2941,1379
1164,1388
931,1393
1079,1390
875,1396
1139,1395
1375,1392
591,1395
980,1402
743,1402
484,1404
582,1405
595,1404
